PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"26587840";"76365110";"1";"1";"null";"1";""
"26587840";"76365572";"1";"1";"1";"1";""
"26587840";"88219821";"1";"1";"1";"null";""
"26587840";"76365110";"2";"2";"null";"2";""
"26587840";"76365572";"2";"2";"2";"null";""
"26587840";"76365110";"1";"3";"null";"3";""
"26587840";"76365572";"1";"3";"3";"null";""
"26587840";"76365110";"2";"4";"null";"4";""
"26587840";"76365572";"2";"4";"4";"null";""
"26587840";"76365110";"1";"5";"null";"5";""
"26587840";"76365572";"1";"5";"5";"null";""
"26587840";"88219821";"2";"2";"null";"null";""
