PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"41408581";"134963770";"1";"1";"null";"1";""
"41408581";"134964046";"1";"1";"1";"null";""
"41408581";"134963770";"2";"2";"null";"2";""
"41408581";"134964046";"2";"2";"2";"null";""
"41408581";"134963770";"1";"3";"null";"3";""
"41408581";"134964046";"1";"3";"3";"null";""
"41408581";"134963770";"2";"4";"null";"4";""
"41408581";"134964046";"2";"4";"4";"null";""
"41408581";"134964046";"1";"5";"null";"null";""
"41408581";"134964046";"2";"6";"null";"null";""
"41408581";"134964046";"1";"7";"null";"null";""
"41408581";"134964046";"2";"8";"null";"null";""
