PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"13232149";"31414317";"1";"1";"null";"1";""
"13232149";"31587025";"1";"1";"1";"1";""
"13232149";"146465086";"1";"1";"1";"null";""
"13232149";"31414317";"2";"2";"null";"2";""
"13232149";"31587025";"2";"2";"2";"2";""
"13232149";"146465086";"2";"2";"2";"null";""
"13232149";"31414317";"1";"3";"null";"3";""
"13232149";"31587025";"1";"3";"3";"3";""
"13232149";"146465086";"1";"3";"3";"null";""
"13232149";"31414317";"2";"4";"null";"4";""
"13232149";"31587025";"2";"4";"4";"4";""
"13232149";"146465086";"2";"4";"4";"null";""
"13232149";"31414317";"1";"5";"null";"5";""
"13232149";"31587025";"1";"5";"5";"5";""
"13232149";"146465086";"1";"5";"5";"null";""
"13232149";"31414317";"2";"6";"null";"6";""
"13232149";"31587025";"2";"6";"6";"6";""
"13232149";"146465086";"2";"6";"6";"null";""
"13232149";"31414317";"1";"7";"null";"7";""
"13232149";"31587025";"1";"7";"7";"7";""
"13232149";"146465086";"1";"7";"7";"null";""
"13232149";"31414317";"2";"8";"null";"8";""
"13232149";"31587025";"2";"8";"8";"8";""
"13232149";"146465086";"2";"8";"8";"null";""
"13232149";"31414317";"1";"9";"null";"9";""
"13232149";"31587025";"1";"9";"9";"9";""
"13232149";"146465086";"1";"9";"9";"null";""
