PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"9217140";"20906458";"1";"1";"null";"1";""
"9217140";"20906719";"1";"1";"1";"null";""
"9217140";"20906458";"2";"2";"null";"2";""
"9217140";"20906719";"2";"2";"2";"null";""
"9217140";"20906458";"1";"3";"null";"3";""
"9217140";"20906719";"1";"3";"3";"null";""
"9217140";"20906458";"2";"4";"null";"4";""
"9217140";"20906719";"2";"4";"4";"null";""
"9217140";"20906458";"1";"5";"null";"5";""
"9217140";"20906719";"1";"5";"5";"null";""
"9217140";"20906719";"2";"6";"null";"null";""
"9217140";"20906719";"1";"7";"null";"null";""
