PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"26796319";"77155666";"1";"1";"null";"1";""
"26796319";"77156064";"1";"1";"1";"1";""
"26796319";"77158461";"1";"1";"1";"1";""
"26796319";"77339991";"1";"1";"1";"null";""
"26796319";"77155666";"2";"2";"null";"2";""
"26796319";"77156064";"2";"2";"2";"2";""
"26796319";"77158461";"2";"2";"2";"2";""
"26796319";"77339991";"2";"2";"2";"null";""
"26796319";"77155666";"1";"3";"null";"3";""
"26796319";"77156064";"1";"3";"3";"3";""
"26796319";"77158461";"1";"3";"3";"3";""
"26796319";"77339991";"1";"3";"3";"null";""
"26796319";"77155666";"2";"4";"null";"4";""
"26796319";"77156064";"2";"4";"4";"4";""
"26796319";"77158461";"2";"4";"4";"4";""
"26796319";"77339991";"2";"4";"4";"null";""
"26796319";"77155666";"1";"5";"null";"5";""
"26796319";"77156064";"1";"5";"5";"9";""
"26796319";"77158461";"1";"9";"5";"9";""
"26796319";"77339991";"1";"9";"9";"null";""
"26796319";"77155666";"2";"6";"null";"6";""
"26796319";"77156064";"2";"6";"6";"10";""
"26796319";"77158461";"2";"10";"6";"10";""
"26796319";"77339991";"2";"10";"10";"null";""
"26796319";"77158461";"1";"5";"null";"5";""
"26796319";"77339991";"1";"5";"5";"null";""
"26796319";"77158461";"2";"6";"null";"6";""
"26796319";"77339991";"2";"6";"6";"null";""
"26796319";"77158461";"1";"7";"null";"7";""
"26796319";"77339991";"1";"7";"7";"null";""
"26796319";"77158461";"2";"8";"null";"8";""
"26796319";"77339991";"2";"8";"8";"null";""
