PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"2752526";"5654738";"1";"1";"null";"1";""
"2752526";"5654758";"1";"1";"1";"null";""
"2752526";"5654738";"2";"2";"null";"2";""
"2752526";"5654758";"2";"2";"2";"null";""
"2752526";"5654738";"1";"3";"null";"3";""
"2752526";"5654758";"1";"3";"3";"null";""
"2752526";"5654738";"2";"4";"null";"4";""
"2752526";"5654758";"2";"4";"4";"null";""
"2752526";"5654738";"1";"5";"null";"9";""
"2752526";"5654758";"1";"9";"5";"null";""
"2752526";"5654738";"2";"6";"null";"10";""
"2752526";"5654758";"2";"10";"6";"null";""
"2752526";"5654738";"1";"7";"null";"11";""
"2752526";"5654758";"1";"11";"7";"null";""
"2752526";"5654758";"1";"5";"null";"null";""
"2752526";"5654758";"2";"6";"null";"null";""
"2752526";"5654758";"1";"7";"null";"null";""
"2752526";"5654758";"2";"8";"null";"null";""
