PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"9202891";"20871251";"1";"1";"null";"1";""
"9202891";"32358027";"1";"1";"1";"null";""
"9202891";"20871251";"2";"2";"null";"2";""
"9202891";"32358027";"2";"2";"2";"null";""
"9202891";"20871251";"1";"3";"null";"3";""
"9202891";"32358027";"1";"3";"3";"null";""
"9202891";"20871251";"2";"4";"null";"4";""
"9202891";"32358027";"2";"4";"4";"null";""
"9202891";"20871251";"1";"5";"null";"5";""
"9202891";"32358027";"1";"5";"5";"null";""
"9202891";"20871251";"2";"6";"null";"6";""
"9202891";"32358027";"2";"6";"6";"null";""
"9202891";"20871251";"1";"7";"null";"7";""
"9202891";"32358027";"1";"7";"7";"null";""
"9202891";"20871251";"2";"8";"null";"8";""
"9202891";"32358027";"2";"8";"8";"null";""
"9202891";"32358027";"1";"9";"null";"null";""
"9202891";"32358027";"2";"10";"null";"null";""
"9202891";"32358027";"1";"11";"null";"null";""
"9202891";"32358027";"2";"12";"null";"null";""
