PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"40692704";"131945384";"1";"1";"null";"1";""
"40692704";"131946017";"1";"1";"1";"1";""
"40692704";"132164941";"1";"1";"1";"1";""
"40692704";"132167892";"1";"1";"1";"1";""
"40692704";"132168872";"1";"1";"1";"1";""
"40692704";"132170123";"1";"1";"1";"null";""
"40692704";"131945384";"2";"2";"null";"2";""
"40692704";"131946017";"2";"2";"2";"2";""
"40692704";"132164941";"2";"2";"2";"2";""
"40692704";"132167892";"2";"2";"2";"2";""
"40692704";"132168872";"2";"2";"2";"2";""
"40692704";"132170123";"2";"2";"2";"null";""
"40692704";"131945384";"1";"3";"null";"3";""
"40692704";"131946017";"1";"3";"3";"3";""
"40692704";"132164941";"1";"3";"3";"3";""
"40692704";"132167892";"1";"3";"3";"3";""
"40692704";"132168872";"1";"3";"3";"3";""
"40692704";"132170123";"1";"3";"3";"null";""
"40692704";"131945384";"2";"4";"null";"4";""
"40692704";"131946017";"2";"4";"4";"4";""
"40692704";"132164941";"2";"4";"4";"4";""
"40692704";"132167892";"2";"4";"4";"4";""
"40692704";"132168872";"2";"4";"4";"4";""
"40692704";"132170123";"2";"4";"4";"null";""
"40692704";"132164941";"1";"5";"null";"5";""
"40692704";"132167892";"1";"5";"5";"5";""
"40692704";"132168872";"1";"5";"5";"5";""
"40692704";"132170123";"1";"5";"5";"null";""
"40692704";"132164941";"2";"6";"null";"null";""
"40692704";"132164941";"1";"7";"null";"null";""
"40692704";"132164941";"2";"8";"null";"6";""
"40692704";"132167892";"2";"6";"8";"6";""
"40692704";"132168872";"2";"6";"6";"6";""
"40692704";"132170123";"2";"6";"6";"null";""
"40692704";"132167892";"1";"7";"null";"7";""
"40692704";"132168872";"1";"7";"7";"7";""
"40692704";"132170123";"1";"7";"7";"null";""
"40692704";"132167892";"2";"8";"null";"8";""
"40692704";"132168872";"2";"8";"8";"8";""
"40692704";"132170123";"2";"8";"8";"null";""
