PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"26025914";"74211000";"1";"1";"null";"1";""
"26025914";"74213705";"1";"1";"1";"null";""
"26025914";"74211000";"2";"2";"null";"2";""
"26025914";"74213705";"2";"2";"2";"null";""
"26025914";"74211000";"1";"3";"null";"3";""
"26025914";"74213705";"1";"3";"3";"null";""
"26025914";"74211000";"2";"4";"null";"4";""
"26025914";"74213705";"2";"4";"4";"null";""
"26025914";"74211000";"1";"5";"null";"5";""
"26025914";"74213705";"1";"5";"5";"null";""
"26025914";"74211000";"2";"6";"null";"6";""
"26025914";"74213705";"2";"6";"6";"null";""
"26025914";"74211000";"1";"7";"null";"7";""
"26025914";"74213705";"1";"7";"7";"null";""
