PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"3552962";"7415316";"1";"1";"null";"1";""
"3552962";"7742937";"1";"1";"1";"null";""
"3552962";"7415316";"2";"2";"null";"2";""
"3552962";"7742937";"2";"2";"2";"null";""
"3552962";"7415316";"1";"3";"null";"3";""
"3552962";"7742937";"1";"3";"3";"null";""
"3552962";"7415316";"2";"4";"null";"4";""
"3552962";"7742937";"2";"4";"4";"null";""
"3552962";"7415316";"1";"5";"null";"5";""
"3552962";"7742937";"1";"5";"5";"null";""
"3552962";"7415316";"2";"6";"null";"6";""
"3552962";"7742937";"2";"6";"6";"null";""
"3552962";"7415316";"1";"7";"null";"7";""
"3552962";"7742937";"1";"7";"7";"null";""
"3552962";"7415316";"2";"8";"null";"8";""
"3552962";"7742937";"2";"8";"8";"null";""
