PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"31897620";"96974612";"1";"1";"null";"1";""
"31897620";"96974666";"1";"1";"1";"null";""
"31897620";"96974612";"2";"2";"null";"2";""
"31897620";"96974666";"2";"2";"2";"null";""
"31897620";"96974612";"1";"3";"null";"3";""
"31897620";"96974666";"1";"3";"3";"null";""
"31897620";"96974612";"2";"4";"null";"4";""
"31897620";"96974666";"2";"4";"4";"null";""
"31897620";"96974612";"1";"5";"null";"5";""
"31897620";"96974666";"1";"5";"5";"null";""
"31897620";"96974612";"2";"6";"null";"6";""
"31897620";"96974666";"2";"6";"6";"null";""
"31897620";"96974612";"1";"7";"null";"7";""
"31897620";"96974666";"1";"7";"7";"null";""
"31897620";"96974612";"2";"8";"null";"8";""
"31897620";"96974666";"2";"8";"8";"null";""
"31897620";"96974612";"1";"9";"null";"9";""
"31897620";"96974666";"1";"9";"9";"null";""
"31897620";"96974612";"2";"10";"null";"10";""
"31897620";"96974666";"2";"10";"10";"null";""
"31897620";"96974612";"1";"11";"null";"11";""
"31897620";"96974666";"1";"11";"11";"null";""
