PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"37383812";"118700802";"1";"1";"null";"1";""
"37383812";"118701097";"1";"1";"1";"null";""
"37383812";"118700802";"2";"2";"null";"2";""
"37383812";"118701097";"2";"2";"2";"null";""
"37383812";"118700802";"1";"3";"null";"3";""
"37383812";"118701097";"1";"3";"3";"null";""
"37383812";"118700802";"2";"4";"null";"null";""
"37383812";"118700802";"1";"5";"null";"null";""
"37383812";"118700802";"2";"6";"null";"4";""
"37383812";"118701097";"2";"4";"6";"null";""
"37383812";"118700802";"1";"7";"null";"5";""
"37383812";"118701097";"1";"5";"7";"null";""
