PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"43054688";"141675777";"1";"1";"null";"1";""
"43054688";"141677911";"1";"1";"1";"1";""
"43054688";"146840153";"1";"1";"1";"null";""
"43054688";"141675777";"2";"2";"null";"2";""
"43054688";"141677911";"2";"2";"2";"2";""
"43054688";"146840153";"2";"2";"2";"null";""
"43054688";"141675777";"1";"3";"null";"3";""
"43054688";"141677911";"1";"3";"3";"3";""
"43054688";"146840153";"1";"3";"3";"null";""
"43054688";"141675777";"2";"4";"null";"4";""
"43054688";"141677911";"2";"4";"4";"4";""
"43054688";"146840153";"2";"4";"4";"null";""
"43054688";"141675777";"1";"5";"null";"5";""
"43054688";"141677911";"1";"5";"5";"5";""
"43054688";"146840153";"1";"5";"5";"null";""
"43054688";"141677911";"2";"6";"null";"6";""
"43054688";"146840153";"2";"6";"6";"null";""
"43054688";"141677911";"1";"7";"null";"7";""
"43054688";"146840153";"1";"7";"7";"null";""
"43054688";"141677911";"2";"8";"null";"8";""
"43054688";"146840153";"2";"8";"8";"null";""
"43054688";"141677911";"1";"9";"null";"9";""
"43054688";"146840153";"1";"9";"9";"null";""
