PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"3442770";"7170562";"1";"1";"null";"1";""
"3442770";"7170929";"1";"1";"1";"null";""
"3442770";"7170562";"2";"2";"null";"2";""
"3442770";"7170929";"2";"2";"2";"null";""
"3442770";"7170562";"1";"3";"null";"3";""
"3442770";"7170929";"1";"3";"3";"null";""
"3442770";"7170562";"2";"4";"null";"4";""
"3442770";"7170929";"2";"4";"4";"null";""
"3442770";"7170562";"1";"5";"null";"5";""
"3442770";"7170929";"1";"5";"5";"null";""
"3442770";"7170562";"2";"6";"null";"6";""
"3442770";"7170929";"2";"6";"6";"null";""
"3442770";"7170562";"1";"7";"null";"7";""
"3442770";"7170929";"1";"7";"7";"null";""
"3442770";"7170562";"2";"8";"null";"8";""
"3442770";"7170929";"2";"8";"8";"null";""
"3442770";"7170562";"1";"9";"null";"9";""
"3442770";"7170929";"1";"9";"9";"null";""
"3442770";"7170562";"2";"10";"null";"10";""
"3442770";"7170929";"2";"10";"10";"null";""
"3442770";"7170562";"1";"11";"null";"11";""
"3442770";"7170929";"1";"11";"11";"null";""
