PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
6684921;14603034;1;1;null;1;""
6684921;14604813;1;1;1;null;""
6684921;14603034;2;2;null;2;""
6684921;14604813;2;2;2;null;""
6684921;14603034;1;3;null;3;""
6684921;14604813;1;3;3;null;""
6684921;14603034;2;4;null;4;""
6684921;14604813;2;4;4;null;""
6684921;14603034;1;5;null;5;""
6684921;14604813;1;5;5;null;""
6684921;14603034;2;6;null;6;""
6684921;14604813;2;6;6;null;""
6684921;14603034;1;7;null;7;""
6684921;14604813;1;7;7;null;""
6684921;14604813;2;8;null;null;""
6684921;14604813;1;9;null;null;""
