PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
19557679;49971842;1;1;null;1;""
19557679;50050973;1;1;1;null;""
19557679;49971842;2;2;null;2;""
19557679;50050973;2;2;2;null;""
19557679;49971842;1;3;null;3;""
19557679;50050973;1;3;3;null;""
19557679;49971842;2;4;null;4;""
19557679;50050973;2;4;4;null;""
19557679;49971842;1;5;null;5;""
19557679;50050973;1;5;5;null;""
19557679;49971842;2;6;null;6;""
19557679;50050973;2;6;6;null;""
19557679;49971842;1;7;null;7;""
19557679;50050973;1;7;7;null;""
19557679;49971842;2;8;null;8;""
19557679;50050973;2;8;8;null;""
19557679;49971842;1;9;null;9;""
19557679;50050973;1;9;9;null;""
19557679;50050973;2;10;null;null;""
