PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
12387793;29116483;1;1;null;1;""
12387793;29117741;1;1;1;1;""
12387793;29123547;1;1;1;1;""
12387793;29125748;1;1;1;1;""
12387793;29126899;1;1;1;1;""
12387793;29127971;1;1;1;1;""
12387793;29128415;1;1;1;null;""
12387793;29116483;2;2;null;2;""
12387793;29117741;2;2;2;2;""
12387793;29123547;2;2;2;2;""
12387793;29125748;2;2;2;2;""
12387793;29126899;2;2;2;2;""
12387793;29127971;2;2;2;2;""
12387793;29128415;2;2;2;null;""
12387793;29116483;1;3;null;3;""
12387793;29117741;1;3;3;3;""
12387793;29123547;1;3;3;3;""
12387793;29125748;1;3;3;3;""
12387793;29126899;1;3;3;3;""
12387793;29127971;1;3;3;3;""
12387793;29128415;1;3;3;null;""
12387793;29117741;2;4;null;4;""
12387793;29123547;2;4;4;4;""
12387793;29125748;2;4;4;4;""
12387793;29126899;2;4;4;4;""
12387793;29127971;2;4;4;4;""
12387793;29128415;2;4;4;null;""
12387793;29117741;1;5;null;5;""
12387793;29123547;1;5;5;5;""
12387793;29125748;1;5;5;5;""
12387793;29126899;1;5;5;5;""
12387793;29127971;1;5;5;5;""
12387793;29128415;1;5;5;null;""
12387793;29117741;2;6;null;6;""
12387793;29123547;2;6;6;6;""
12387793;29125748;2;6;6;6;""
12387793;29126899;2;6;6;6;""
12387793;29127971;2;6;6;6;""
12387793;29128415;2;6;6;null;""
12387793;29123547;1;7;null;7;""
12387793;29125748;1;7;7;7;""
12387793;29126899;1;7;7;7;""
12387793;29127971;1;7;7;7;""
12387793;29128415;1;7;7;null;""
12387793;29123547;2;8;null;8;""
12387793;29125748;2;8;8;8;""
12387793;29126899;2;8;8;null;""
12387793;29123547;1;9;null;9;""
12387793;29125748;1;9;9;9;""
12387793;29126899;1;9;9;null;""
