PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
23217455;63423336;1;1;null;1;
23217455;63423395;1;1;1;1;
23217455;63423471;1;1;1;1;
23217455;63423497;1;1;1;null;
23217455;63423336;2;2;null;2;
23217455;63423395;2;2;2;2;
23217455;63423471;2;2;2;2;
23217455;63423497;2;2;2;1;
23217455;63423700;2;1;2;2;
23217455;63424412;2;2;1;2;
23217455;63430190;2;2;2;null;
23217455;63423336;1;3;null;3;
23217455;63423395;1;3;3;null;
23217455;63423336;2;4;null;4;
23217455;63423395;2;4;4;null;
23217455;63423395;1;5;null;3;
23217455;63423471;1;3;5;3;
23217455;63423497;1;3;3;null;
23217455;63423700;1;2;null;3;
23217455;63424412;1;3;2;3;
23217455;63430190;1;3;3;null;
23217455;63423700;2;3;null;4;
23217455;63424412;2;4;3;4;
23217455;63430190;2;4;4;null;
23217455;63423700;1;4;null;7;
23217455;63424412;1;7;4;7;
23217455;63430190;1;7;7;null;
23217455;63424412;1;1;null;1;
23217455;63430190;1;1;1;null;
23217455;63424412;1;5;null;5;
23217455;63430190;1;5;5;null;
23217455;63424412;2;6;null;6;
23217455;63430190;2;6;6;null;
