PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
30034714;89670252;1;1;null;1;""
30034714;89672882;1;1;1;1;""
30034714;89687033;1;1;1;1;""
30034714;89687534;1;1;1;1;""
30034714;89699038;1;1;1;1;""
30034714;89707363;1;1;1;1;""
30034714;89750216;1;1;1;null;""
30034714;89670252;2;2;null;2;""
30034714;89672882;2;2;2;2;""
30034714;89687033;2;2;2;2;""
30034714;89687534;2;2;2;2;""
30034714;89699038;2;2;2;2;""
30034714;89707363;2;2;2;2;""
30034714;89750216;2;2;2;null;""
30034714;89670252;1;3;null;3;""
30034714;89672882;1;3;3;3;""
30034714;89687033;1;3;3;3;""
30034714;89687534;1;3;3;3;""
30034714;89699038;1;3;3;3;""
30034714;89707363;1;3;3;3;""
30034714;89750216;1;3;3;null;""
30034714;89670252;2;4;null;4;""
30034714;89672882;2;4;4;4;""
30034714;89687033;2;4;4;4;""
30034714;89687534;2;4;4;4;""
30034714;89699038;2;4;4;4;""
30034714;89707363;2;4;4;4;""
30034714;89750216;2;4;4;null;""
30034714;89670252;1;5;null;5;""
30034714;89672882;1;5;5;5;""
30034714;89687033;1;5;5;5;""
30034714;89687534;1;5;5;5;""
30034714;89699038;1;5;5;5;""
30034714;89707363;1;5;5;5;""
30034714;89750216;1;5;5;null;""
30034714;89699038;2;6;null;8;""
30034714;89707363;2;8;6;8;""
30034714;89750216;2;8;8;null;""
30034714;89699038;1;7;null;9;""
30034714;89707363;1;9;7;9;""
30034714;89750216;1;9;9;null;""
30034714;89699038;2;8;null;10;""
30034714;89707363;2;10;8;10;""
30034714;89750216;2;10;10;null;""
30034714;89699038;1;9;null;11;""
30034714;89707363;1;11;9;11;""
30034714;89750216;1;11;11;null;""
30034714;89707363;2;6;null;6;""
30034714;89750216;2;6;6;null;""
30034714;89707363;1;7;null;7;""
30034714;89750216;1;7;7;null;""
