PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
22181991;59542018;1;1;null;1;
22181991;59542888;1;1;1;1;
22181991;59543313;1;1;1;1;
22181991;59543738;1;1;1;1;
22181991;59544386;1;1;1;1;
22181991;59544903;1;1;1;1;
22181991;59547144;1;1;1;1;
22181991;59548760;1;1;1;null;
22181991;59542888;2;2;null;2;
22181991;59543313;2;2;2;2;
22181991;59543738;2;2;2;2;
22181991;59544386;2;2;2;2;
22181991;59544903;2;2;2;2;
22181991;59547144;2;2;2;2;
22181991;59548760;2;2;2;null;
22181991;59543313;1;3;null;3;
22181991;59543738;1;3;3;3;
22181991;59544386;1;3;3;3;
22181991;59544903;1;3;3;3;
22181991;59547144;1;3;3;3;
22181991;59548760;1;3;3;null;
