PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
13034658;30875973;1;1;null;1;""
13034658;30876737;1;1;1;1;""
13034658;30877112;1;1;1;1;""
13034658;30878079;1;1;1;1;""
13034658;30879024;1;1;1;1;""
13034658;30879987;1;1;1;1;""
13034658;30880052;1;1;1;null;""
13034658;30875973;2;2;null;2;""
13034658;30876737;2;2;2;2;""
13034658;30877112;2;2;2;2;""
13034658;30878079;2;2;2;2;""
13034658;30879024;2;2;2;2;""
13034658;30879987;2;2;2;2;""
13034658;30880052;2;2;2;null;""
13034658;30875973;1;3;null;3;""
13034658;30876737;1;3;3;null;""
