PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
37675890;119855590;1;1;null;1;
37675890;119855590;2;2;null;2;
37675890;119855590;1;3;null;3;
37675890;119855590;2;4;null;4;
37675890;119855590;1;5;null;5;
37675890;119855590;2;6;null;6;
37675890;119855590;1;7;null;7;
37675890;119856039;1;1;1;1;
37675890;119856039;2;2;2;2;
37675890;119856039;1;3;3;3;
37675890;119856039;2;4;4;4;
37675890;119856039;1;5;5;5;
37675890;119856039;2;6;6;6;
37675890;119856039;1;7;7;7;
37675890;119858106;1;1;1;1;
37675890;119858106;2;2;2;2;
37675890;119858106;1;3;3;3;
37675890;119858106;2;4;4;4;
37675890;119858106;1;5;5;5;
37675890;119858106;2;6;6;6;
37675890;119858106;1;7;7;7;
37675890;119861365;1;1;1;1;
37675890;119861365;2;2;2;2;
37675890;119861365;1;3;3;3;
37675890;119861365;2;4;4;4;
37675890;119861365;1;5;5;5;
37675890;119861365;2;6;6;6;
37675890;119861365;1;7;7;7;
37675890;119863287;1;1;1;1;
37675890;119863287;2;2;2;2;
37675890;119863287;1;3;3;3;
37675890;119863287;2;4;4;4;
37675890;119863287;1;5;5;5;
37675890;119863287;2;6;6;6;
37675890;119863287;1;7;7;7;
37675890;119863287;2;8;null;8;
37675890;119863287;1;9;null;9;
37675890;119863287;2;10;null;10;
37675890;119865113;1;1;1;1;
37675890;119865113;2;2;2;2;
37675890;119865113;1;3;3;3;
37675890;119865113;2;4;4;4;
37675890;119865113;1;5;5;5;
37675890;119865113;2;6;6;6;
37675890;119865113;1;7;7;7;
37675890;119865113;2;8;8;8;
37675890;119865113;1;9;9;9;
37675890;119865113;2;10;10;10;
37675890;119865617;1;1;1;1;
37675890;119865617;2;2;2;2;
37675890;119865617;1;3;3;3;
37675890;119865617;2;4;4;4;
37675890;119865617;1;5;5;5;
37675890;119865617;2;6;6;6;
37675890;119865617;1;7;7;7;
37675890;119865617;2;8;8;8;
37675890;119865617;1;9;9;9;
37675890;119865617;2;10;10;10;
37675890;119865617;1;11;null;11;
37675890;119865617;2;12;null;12;
37675890;119871133;1;1;1;null;
37675890;119871133;2;2;2;null;
37675890;119871133;1;3;3;null;
37675890;119871133;2;4;4;null;
37675890;119871133;1;5;5;null;
37675890;119871133;2;6;6;null;
37675890;119871133;1;7;7;null;
37675890;119871133;2;8;8;null;
37675890;119871133;1;9;9;null;
37675890;119871133;2;10;10;null;
37675890;119871133;1;11;11;null;
37675890;119871133;2;12;12;null;
