PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
9037142;20452784;1;1;null;1;""
9037142;20453030;1;1;1;1;""
9037142;20453382;1;1;1;1;""
9037142;20454308;1;1;1;1;""
9037142;20454541;1;1;1;1;""
9037142;20456844;1;1;1;1;""
9037142;72377079;1;1;1;1;""
9037142;146394574;1;1;1;null;""
9037142;20452784;2;2;null;2;""
9037142;20453030;2;2;2;2;""
9037142;20453382;2;2;2;2;""
9037142;20454308;2;2;2;2;""
9037142;20454541;2;2;2;2;""
9037142;20456844;2;2;2;2;""
9037142;72377079;2;2;2;2;""
9037142;146394574;2;2;2;null;""
9037142;20452784;1;3;null;3;""
9037142;20453030;1;3;3;3;""
9037142;20453382;1;3;3;3;""
9037142;20454308;1;3;3;3;""
9037142;20454541;1;3;3;3;""
9037142;20456844;1;3;3;3;""
9037142;72377079;1;3;3;3;""
9037142;146394574;1;3;3;null;""
9037142;20452784;2;4;null;4;""
9037142;20453030;2;4;4;4;""
9037142;20453382;2;4;4;4;""
9037142;20454308;2;4;4;4;""
9037142;20454541;2;4;4;4;""
9037142;20456844;2;4;4;4;""
9037142;72377079;2;4;4;4;""
9037142;146394574;2;4;4;null;""
9037142;20452784;1;5;null;5;""
9037142;20453030;1;5;5;5;""
9037142;20453382;1;5;5;5;""
9037142;20454308;1;5;5;5;""
9037142;20454541;1;5;5;5;""
9037142;20456844;1;5;5;5;""
9037142;72377079;1;5;5;5;""
9037142;146394574;1;5;5;null;""
9037142;20452784;2;6;null;6;""
9037142;20453030;2;6;6;6;""
9037142;20453382;2;6;6;6;""
9037142;20454308;2;6;6;6;""
9037142;20454541;2;6;6;6;""
9037142;20456844;2;6;6;6;""
9037142;72377079;2;6;6;6;""
9037142;146394574;2;6;6;null;""
9037142;20452784;1;7;null;7;""
9037142;20453030;1;7;7;7;""
9037142;20453382;1;7;7;7;""
9037142;20454308;1;7;7;7;""
9037142;20454541;1;7;7;7;""
9037142;20456844;1;7;7;7;""
9037142;72377079;1;7;7;7;""
9037142;146394574;1;7;7;null;""
9037142;20452784;2;8;null;8;""
9037142;20453030;2;8;8;8;""
9037142;20453382;2;8;8;12;""
9037142;20454308;2;12;8;12;""
9037142;20454541;2;12;12;12;""
9037142;20456844;2;12;12;12;""
9037142;72377079;2;12;12;12;""
9037142;146394574;2;12;12;null;""
9037142;20452784;1;9;null;9;""
9037142;20453030;1;9;9;9;""
9037142;20453382;1;9;9;13;""
9037142;20454308;1;13;9;13;""
9037142;20454541;1;13;13;13;""
9037142;20456844;1;13;13;13;""
9037142;72377079;1;13;13;13;""
9037142;146394574;1;13;13;null;""
9037142;20452784;2;10;null;10;""
9037142;20453030;2;10;10;10;""
9037142;20453382;2;10;10;14;""
9037142;20454308;2;14;10;14;""
9037142;20454541;2;14;14;14;""
9037142;20456844;2;14;14;14;""
9037142;72377079;2;14;14;14;""
9037142;146394574;2;14;14;null;""
9037142;20452784;1;11;null;11;""
9037142;20453030;1;11;11;11;""
9037142;20453382;1;11;11;15;""
9037142;20454308;1;15;11;15;""
9037142;20454541;1;15;15;15;""
9037142;20456844;1;15;15;15;""
9037142;72377079;1;15;15;15;""
9037142;146394574;1;15;15;null;""
9037142;20454308;2;8;null;8;""
9037142;20454541;2;8;8;8;""
9037142;20456844;2;8;8;8;""
9037142;72377079;2;8;8;8;""
9037142;146394574;2;8;8;null;""
9037142;20454308;1;9;null;9;""
9037142;20454541;1;9;9;9;""
9037142;20456844;1;9;9;9;""
9037142;72377079;1;9;9;9;""
9037142;146394574;1;9;9;null;""
9037142;20454308;2;10;null;10;""
9037142;20454541;2;10;10;10;""
9037142;20456844;2;10;10;10;""
9037142;72377079;2;10;10;10;""
9037142;146394574;2;10;10;null;""
9037142;20454308;1;11;null;11;""
9037142;20454541;1;11;11;11;""
9037142;20456844;1;11;11;11;""
9037142;72377079;1;11;11;11;""
9037142;146394574;1;11;11;null;""
