Id;PostId;UserId;PostHistoryTypeId;RevisionGUID;CreationDate;Text;UserDisplayName;Comment
145496872;44001710;6528262;2;fd6976eb-c77e-4548-9129-d3d733d8a7cc;2017-05-16 12:38:09.0;"There's a problem retrieving data from AbstractListModel which is created like this: &#xD;&#xA;&#xD;&#xA;    warmup1List.setModel(new javax.swing.AbstractListModel<String>() {&#xD;&#xA;            String[] strings = { ""sleepIn"", ""monkeyTrouble"", ""sumDouble"", ""diff21"", ""parrotTrouble"", ""makes10"", ""nearHundred"", ""posNeg"", ""notString"", ""missingChar"", ""frontBack"", ""front3"", ""backAround"", ""or35"", ""front22"", ""startHi"", ""icyHot"", ""in1020"", ""hasTeen"", ""loneTeen"", ""delDel"", ""mixStart"", ""startOz"", ""intMax"", ""close10"", ""in3050"", ""max1020"", ""stringE"", ""lastDigit"", ""endUp"", ""everyNth"" };&#xD;&#xA;            public int getSize() { return strings.length; }&#xD;&#xA;            public String getElementAt(int i) { return strings[i]; }&#xD;&#xA;        });&#xD;&#xA;&#xD;&#xA;I want to get items from this list, using switch method like this:&#xD;&#xA;&#xD;&#xA;    public CodingBatGUI() {&#xD;&#xA;        initComponents();&#xD;&#xA;        &#xD;&#xA;        switch(warmup1List.getSelectedValue()) {&#xD;&#xA;            case ""sleepIn"":&#xD;&#xA;                descriptionTextArea.setText(""This is a test."");&#xD;&#xA;                break;&#xD;&#xA;            case ""monkeyTrouble"":&#xD;&#xA;                descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                break;&#xD;&#xA;            default: &#xD;&#xA;                descriptionTextArea.setText(""Nothing selected"");    &#xD;&#xA;        }&#xD;&#xA;        &#xD;&#xA;    }&#xD;&#xA;&#xD;&#xA;But whenever I try that, this error appears:&#xD;&#xA;&#xD;&#xA;    Exception in thread ""AWT-EventQueue-0"" java.lang.NullPointerException&#xD;&#xA;	at Paketti.CodingBatGUI.<init>(CodingBatGUI.java:20)&#xD;&#xA;	at Paketti.CodingBatGUI$6.run(CodingBatGUI.java:321)&#xD;&#xA;	at java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:311)&#xD;&#xA;	at java.awt.EventQueue.dispatchEventImpl(EventQueue.java:756)&#xD;&#xA;	at java.awt.EventQueue.access$500(EventQueue.java:97)&#xD;&#xA;	at java.awt.EventQueue$3.run(EventQueue.java:709)&#xD;&#xA;	at java.awt.EventQueue$3.run(EventQueue.java:703)&#xD;&#xA;	at java.security.AccessController.doPrivileged(Native Method)&#xD;&#xA;	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:80)&#xD;&#xA;	at java.awt.EventQueue.dispatchEvent(EventQueue.java:726)&#xD;&#xA;	at java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:201)&#xD;&#xA;	at java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:116)&#xD;&#xA;	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:105)&#xD;&#xA;	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101)&#xD;&#xA;	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:93)&#xD;&#xA;	at java.awt.EventDispatchThread.run(EventDispatchThread.java:82)&#xD;&#xA;&#xD;&#xA;I also tried to use switch(warmup1List.getSelectedIndex()) but it will only show default ""case"", and then I had case 1: case 2: etc. but I want them as strings as the items are strings in the AbstractListModel.&#xD;&#xA;&#xD;&#xA;So, how do I actually get the values from this list inside the switch loop? Thanks in advance!";;
145499165;44001710;6528262;5;e0557321-273c-48c2-9b53-f08235a2fb48;2017-05-16 13:04:45.0;"There's a problem retrieving data from AbstractListModel which is created like this: &#xD;&#xA;&#xD;&#xA;    warmup1List.setModel(new javax.swing.AbstractListModel<String>() {&#xD;&#xA;            String[] strings = { ""sleepIn"", ""monkeyTrouble"", ""sumDouble"", ""diff21"", ""parrotTrouble"", ""makes10"", ""nearHundred"", ""posNeg"", ""notString"", ""missingChar"", ""frontBack"", ""front3"", ""backAround"", ""or35"", ""front22"", ""startHi"", ""icyHot"", ""in1020"", ""hasTeen"", ""loneTeen"", ""delDel"", ""mixStart"", ""startOz"", ""intMax"", ""close10"", ""in3050"", ""max1020"", ""stringE"", ""lastDigit"", ""endUp"", ""everyNth"" };&#xD;&#xA;            public int getSize() { return strings.length; }&#xD;&#xA;            public String getElementAt(int i) { return strings[i]; }&#xD;&#xA;        });&#xD;&#xA;&#xD;&#xA;I want to get items from this list, using switch method like this:&#xD;&#xA;&#xD;&#xA;    public CodingBatGUI() {&#xD;&#xA;        initComponents();&#xD;&#xA;        &#xD;&#xA;        switch(warmup1List.getSelectedValue()) {&#xD;&#xA;            case ""sleepIn"":&#xD;&#xA;                descriptionTextArea.setText(""This is a test."");&#xD;&#xA;                break;&#xD;&#xA;            case ""monkeyTrouble"":&#xD;&#xA;                descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                break;&#xD;&#xA;            default: &#xD;&#xA;                descriptionTextArea.setText(""Nothing selected"");    &#xD;&#xA;        }&#xD;&#xA;        &#xD;&#xA;    }&#xD;&#xA;&#xD;&#xA;But whenever I try that, this error appears:&#xD;&#xA;&#xD;&#xA;    Exception in thread ""AWT-EventQueue-0"" java.lang.NullPointerException&#xD;&#xA;	at Paketti.CodingBatGUI.<init>(CodingBatGUI.java:20)&#xD;&#xA;	at Paketti.CodingBatGUI$6.run(CodingBatGUI.java:321)&#xD;&#xA;	at java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:311)&#xD;&#xA;	at java.awt.EventQueue.dispatchEventImpl(EventQueue.java:756)&#xD;&#xA;	at java.awt.EventQueue.access$500(EventQueue.java:97)&#xD;&#xA;	at java.awt.EventQueue$3.run(EventQueue.java:709)&#xD;&#xA;	at java.awt.EventQueue$3.run(EventQueue.java:703)&#xD;&#xA;	at java.security.AccessController.doPrivileged(Native Method)&#xD;&#xA;	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:80)&#xD;&#xA;	at java.awt.EventQueue.dispatchEvent(EventQueue.java:726)&#xD;&#xA;	at java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:201)&#xD;&#xA;	at java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:116)&#xD;&#xA;	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:105)&#xD;&#xA;	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101)&#xD;&#xA;	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:93)&#xD;&#xA;	at java.awt.EventDispatchThread.run(EventDispatchThread.java:82)&#xD;&#xA;&#xD;&#xA;I also tried to use switch(warmup1List.getSelectedIndex()) but it will only show default ""case"", and then I had case 1: case 2: etc. but I want them as strings as the items are strings in the AbstractListModel.&#xD;&#xA;&#xD;&#xA;So, how do I actually get the values from this list inside the switch loop? Thanks in advance!&#xD;&#xA;&#xD;&#xA;EDIT: Problem was that I added the code inside the CodingBatGUI class.&#xD;&#xA;This is updated script:&#xD;&#xA;&#xD;&#xA;    public void addActionListener(final ActionListener al) {&#xD;&#xA;        &#xD;&#xA;        warmup1List.addKeyListener(new KeyAdapter() {&#xD;&#xA;            public void keyPressed(KeyEvent e) {&#xD;&#xA;                if (e.getKeyCode() == KeyEvent.VK_ENTER) {&#xD;&#xA;                    switch(warmup1List.getSelectedValue()) {&#xD;&#xA;                        case ""sleepIn"":&#xD;&#xA;                            descriptionTextArea.setText(""This is a test."");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""monkeyTrouble"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""sumDouble"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;    &#xD;&#xA;                        case ""diff21"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""parrotTrouble"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""makes10"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""nearHundred"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""posNeg"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""notString"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""missingChar"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""frontBack"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""front3"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""icyHot"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""in1020"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""hasTeen"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""loneTeen"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""delDel"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""mixStart"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""startOz"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""intMax"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""close10"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""in3050"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""max1020"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""stringE"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""lastDigit"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""endUp"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        case ""everyNth"":&#xD;&#xA;                            descriptionTextArea.setText(""This is another test"");&#xD;&#xA;                            break;&#xD;&#xA;                        default: &#xD;&#xA;                            descriptionTextArea.setText(""Nothing selected"");  &#xD;&#xA;                            break;&#xD;&#xA;                    }&#xD;&#xA;                }&#xD;&#xA;            }&#xD;&#xA;        });&#xD;&#xA;    }&#xD;&#xA;&#xD;&#xA;However, it still won't display anything.";;added 4986 characters in body
