PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
4597103;9716405;1;1;null;1;""
4597103;9718115;1;1;1;1;""
4597103;9718235;1;1;1;1;""
4597103;9718524;1;1;1;1;""
4597103;9718910;1;1;1;1;""
4597103;9719307;1;1;1;1;""
4597103;53333210;1;1;1;1;""
4597103;53333212;1;1;1;null;""
4597103;9718115;2;2;null;2;""
4597103;9718235;2;2;2;2;""
4597103;9718524;2;2;2;2;""
4597103;9718910;2;2;2;2;""
4597103;9719307;2;2;2;2;""
4597103;53333210;2;2;2;2;""
4597103;53333212;2;2;2;null;""
4597103;9718115;1;3;null;3;""
4597103;9718235;1;3;3;3;""
4597103;9718524;1;3;3;3;""
4597103;9718910;1;3;3;3;""
4597103;9719307;1;3;3;3;""
4597103;53333210;1;3;3;3;""
4597103;53333212;1;3;3;null;""
4597103;9718524;2;4;null;4;""
4597103;9718910;2;4;4;4;""
4597103;9719307;2;4;4;4;""
4597103;53333210;2;4;4;4;""
4597103;53333212;2;4;4;null;""
4597103;9718524;1;5;null;5;""
4597103;9718910;1;5;5;5;""
4597103;9719307;1;5;5;5;""
4597103;53333210;1;5;5;5;""
4597103;53333212;1;5;5;null;""
4597103;9718910;2;6;null;6;""
4597103;9719307;2;6;6;6;""
4597103;53333210;2;6;6;6;""
4597103;53333212;2;6;6;null;""
4597103;9718910;1;7;null;7;""
4597103;9719307;1;7;7;7;""
4597103;53333210;1;7;7;7;""
4597103;53333212;1;7;7;null;""
