PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
25029917;70403908;1;1;null;1;""
25029917;70404444;1;1;1;1;""
25029917;70404774;1;1;1;1;""
25029917;70414310;1;1;1;1;""
25029917;70414716;1;1;1;1;""
25029917;70415134;1;1;1;1;""
25029917;70415983;1;1;1;1;""
25029917;70416850;1;1;1;null;""
25029917;70404444;2;2;null;2;""
25029917;70404774;2;2;2;2;""
25029917;70414310;2;2;2;2;""
25029917;70414716;2;2;2;2;""
25029917;70415134;2;2;2;2;""
25029917;70415983;2;2;2;2;""
25029917;70416850;2;2;2;null;""
25029917;70404444;1;3;null;3;""
25029917;70404774;1;3;3;3;""
25029917;70414310;1;3;3;3;""
25029917;70414716;1;3;3;3;""
25029917;70415134;1;3;3;3;""
25029917;70415983;1;3;3;3;""
25029917;70416850;1;3;3;null;""
25029917;70404444;2;4;null;4;""
25029917;70404774;2;4;4;4;""
25029917;70414310;2;4;4;4;""
25029917;70414716;2;4;4;4;""
25029917;70415134;2;4;4;4;""
25029917;70415983;2;4;4;4;""
25029917;70416850;2;4;4;null;""
25029917;70414310;1;5;null;5;""
25029917;70414716;1;5;5;5;""
25029917;70415134;1;5;5;5;""
25029917;70415983;1;5;5;5;""
25029917;70416850;1;5;5;null;""
25029917;70414310;2;6;null;6;""
25029917;70414716;2;6;6;6;""
25029917;70415134;2;6;6;6;""
25029917;70415983;2;6;6;6;""
25029917;70416850;2;6;6;null;""
25029917;70414310;1;7;null;7;""
25029917;70414716;1;7;7;7;""
25029917;70415134;1;7;7;7;""
25029917;70415983;1;7;7;7;""
25029917;70416850;1;7;7;null;""
25029917;70414310;2;8;null;8;""
25029917;70414716;2;8;8;8;""
25029917;70415134;2;8;8;8;""
25029917;70415983;2;8;8;8;""
25029917;70416850;2;8;8;null;""
25029917;70414310;1;9;null;9;""
25029917;70414716;1;9;9;9;""
25029917;70415134;1;9;9;9;""
25029917;70415983;1;9;9;9;""
25029917;70416850;1;9;9;null;""
