PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
22957233;62453726;1;1;null;1;""
22957233;62467514;1;1;1;1;""
22957233;62468133;1;1;1;1;""
22957233;62468647;1;1;1;1;""
22957233;62531936;1;1;1;1;""
22957233;62532700;1;1;1;1;""
22957233;62541364;1;1;1;null;""
22957233;62467514;2;2;null;2;""
22957233;62468133;2;2;2;2;""
22957233;62468647;2;2;2;4;""
22957233;62531936;2;4;2;4;""
22957233;62532700;2;4;4;4;""
22957233;62541364;2;4;4;null;""
22957233;62467514;1;3;null;3;""
22957233;62468133;1;3;3;3;""
22957233;62468647;1;3;3;5;""
22957233;62531936;1;5;3;5;""
22957233;62532700;1;5;5;5;""
22957233;62541364;1;5;5;null;""
22957233;62467514;2;4;null;4;""
22957233;62468133;2;4;4;4;""
22957233;62468647;2;4;4;6;""
22957233;62531936;2;6;4;6;""
22957233;62532700;2;6;6;6;""
22957233;62541364;2;6;6;null;""
22957233;62468133;1;5;null;5;""
22957233;62468647;1;5;5;7;""
22957233;62531936;1;7;5;7;""
22957233;62532700;1;7;7;7;""
22957233;62541364;1;7;7;null;""
22957233;62531936;2;2;null;2;""
22957233;62532700;2;2;2;2;""
22957233;62541364;2;2;2;null;""
22957233;62531936;1;3;null;3;""
22957233;62532700;1;3;3;3;""
22957233;62541364;1;3;3;null;""
22957233;62541364;2;8;null;null;""
