PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
31072075;93737973;1;1;null;1;
31072075;93739643;1;1;1;1;
31072075;93740705;1;1;1;1;
31072075;93741092;1;1;1;1;
31072075;93741569;1;1;1;1;
31072075;93742344;1;1;1;1;
31072075;93743845;1;1;1;null;
31072075;93740705;2;2;null;4;
31072075;93741092;2;4;2;4;
31072075;93741569;2;4;4;4;
31072075;93742344;2;4;4;2;
31072075;93743845;2;2;4;null;
31072075;93740705;1;3;null;5;
31072075;93741092;1;5;3;5;
31072075;93741569;1;5;5;5;
31072075;93742344;1;5;5;3;
31072075;93743845;1;3;5;null;
31072075;93740705;2;4;null;6;
31072075;93741092;2;6;4;8;
31072075;93741569;2;8;6;8;
31072075;93742344;2;8;8;null;
31072075;93740705;1;5;null;7;
31072075;93741092;1;7;5;9;
31072075;93741569;1;9;7;9;
31072075;93742344;1;9;9;null;
31072075;93740705;2;6;null;8;
31072075;93741092;2;8;6;10;
31072075;93741569;2;10;8;10;
31072075;93742344;2;10;10;null;
31072075;93740705;1;7;null;9;
31072075;93741092;1;9;7;11;
31072075;93741569;1;11;9;11;
31072075;93742344;1;11;11;null;
31072075;93740705;2;8;null;10;
31072075;93741092;2;10;8;12;
31072075;93741569;2;12;10;12;
31072075;93742344;2;12;12;4;
31072075;93743845;2;4;12;null;
31072075;93740705;1;9;null;11;
31072075;93741092;1;11;9;13;
31072075;93741569;1;13;11;13;
31072075;93742344;1;13;13;null;
31072075;93740705;2;10;null;12;
31072075;93741092;2;12;10;14;
31072075;93741569;2;14;12;14;
31072075;93742344;2;14;14;null;
31072075;93741092;2;2;null;2;
31072075;93741569;2;2;2;2;
31072075;93742344;2;2;2;null;
31072075;93741092;1;3;null;3;
31072075;93741569;1;3;3;3;
31072075;93742344;1;3;3;null;
31072075;93741092;1;13;null;15;
31072075;93741569;1;15;13;15;
31072075;93742344;1;15;15;5;
31072075;93743845;1;5;15;null;
31072075;93741092;2;14;null;16;
31072075;93741569;2;16;14;16;
31072075;93742344;2;16;16;6;
31072075;93743845;2;6;16;null;
31072075;93741092;1;15;null;17;
31072075;93741569;1;17;15;17;
31072075;93742344;1;17;17;null;
31072075;93741569;2;6;null;6;
31072075;93742344;2;6;6;null;
31072075;93741569;1;7;null;7;
31072075;93742344;1;7;7;null;
