PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
8919368;20156365;1;1;null;1;""
8919368;20156467;1;1;1;1;""
8919368;20169344;1;1;1;1;""
8919368;20194488;1;1;1;1;""
8919368;20194679;1;1;1;1;""
8919368;20203515;1;1;1;1;""
8919368;34925377;1;1;1;null;""
8919368;20156467;2;2;null;2;""
8919368;20169344;2;2;2;2;""
8919368;20194488;2;2;2;2;""
8919368;20194679;2;2;2;2;""
8919368;20203515;2;2;2;2;""
8919368;34925377;2;2;2;null;""
8919368;20156467;1;3;null;3;""
8919368;20169344;1;3;3;3;""
8919368;20194488;1;3;3;3;""
8919368;20194679;1;3;3;3;""
8919368;20203515;1;3;3;3;""
8919368;34925377;1;3;3;null;""
