PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
30355942;90930141;1;1;null;1;""
30355942;90930643;1;1;1;1;""
30355942;90931233;1;1;1;1;""
30355942;90932544;1;1;1;1;""
30355942;90932992;1;1;1;1;""
30355942;90934157;1;1;1;1;""
30355942;90954263;1;1;1;null;""
30355942;90930141;2;2;null;2;""
30355942;90930643;2;2;2;2;""
30355942;90931233;2;2;2;2;""
30355942;90932544;2;2;2;2;""
30355942;90932992;2;2;2;2;""
30355942;90934157;2;2;2;2;""
30355942;90954263;2;2;2;null;""
30355942;90930141;1;3;null;3;""
30355942;90930643;1;3;3;3;""
30355942;90931233;1;3;3;3;""
30355942;90932544;1;3;3;3;""
30355942;90932992;1;3;3;3;""
30355942;90934157;1;3;3;3;""
30355942;90954263;1;3;3;null;""
30355942;90930141;2;4;null;4;""
30355942;90930643;2;4;4;4;""
30355942;90931233;2;4;4;4;""
30355942;90932544;2;4;4;4;""
30355942;90932992;2;4;4;4;""
30355942;90934157;2;4;4;4;""
30355942;90954263;2;4;4;null;""
30355942;90930141;1;5;null;5;""
30355942;90930643;1;5;5;7;""
30355942;90931233;1;7;5;7;""
30355942;90932544;1;7;7;7;""
30355942;90932992;1;7;7;7;""
30355942;90934157;1;7;7;7;""
30355942;90954263;1;7;7;null;""
30355942;90931233;1;5;null;5;""
30355942;90932544;1;5;5;5;""
30355942;90932992;1;5;5;5;""
30355942;90934157;1;5;5;5;""
30355942;90954263;1;5;5;null;""
30355942;90931233;2;6;null;6;""
30355942;90932544;2;6;6;6;""
30355942;90932992;2;6;6;6;""
30355942;90934157;2;6;6;6;""
30355942;90954263;2;6;6;null;""
