PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
10804730;24955127;1;1;null;1;
10804730;24979060;1;1;1;1;
10804730;24979319;1;1;1;1;
10804730;52298251;1;1;1;1;
10804730;61090474;1;1;1;1;
10804730;109255913;1;1;1;1;
10804730;134157481;1;1;1;null;
10804730;24955127;2;2;null;2;
10804730;24979060;2;2;2;2;
10804730;24979319;2;2;2;2;
10804730;52298251;2;2;2;2;
10804730;61090474;2;2;2;2;
10804730;109255913;2;2;2;2;
10804730;134157481;2;2;2;null;
10804730;24955127;1;3;null;3;
10804730;24979060;1;3;3;3;
10804730;24979319;1;3;3;3;
10804730;52298251;1;3;3;3;
10804730;61090474;1;3;3;3;
10804730;109255913;1;3;3;null;
10804730;24955127;2;4;null;4;
10804730;24979060;2;4;4;4;
10804730;24979319;2;4;4;4;
10804730;52298251;2;4;4;4;
10804730;61090474;2;4;4;4;
10804730;109255913;2;4;4;null;
10804730;24955127;1;5;null;5;
10804730;24979060;1;5;5;5;
10804730;24979319;1;5;5;5;
10804730;52298251;1;5;5;5;
10804730;61090474;1;5;5;5;
10804730;109255913;1;5;5;3;
10804730;134157481;1;3;5;null;
10804730;24955127;2;6;null;6;
10804730;24979060;2;6;6;6;
10804730;24979319;2;6;6;6;
10804730;52298251;2;6;6;6;
10804730;61090474;2;6;6;6;
10804730;109255913;2;6;6;4;
10804730;134157481;2;4;6;null;
10804730;24955127;1;7;null;7;
10804730;24979060;1;7;7;7;
10804730;24979319;1;7;7;7;
10804730;52298251;1;7;7;7;
10804730;61090474;1;7;7;7;
10804730;109255913;1;7;7;5;
10804730;134157481;1;5;7;null;
10804730;24955127;2;8;null;8;
10804730;24979060;2;8;8;8;
10804730;24979319;2;8;8;8;
10804730;52298251;2;8;8;8;
10804730;61090474;2;8;8;8;
10804730;109255913;2;8;8;6;
10804730;134157481;2;6;8;null;
10804730;24955127;1;9;null;9;
10804730;24979060;1;9;9;9;
10804730;24979319;1;9;9;9;
10804730;52298251;1;9;9;9;
10804730;61090474;1;9;9;9;
10804730;109255913;1;9;9;7;
10804730;134157481;1;7;9;null;
10804730;24955127;2;10;null;10;
10804730;24979060;2;10;10;10;
10804730;24979319;2;10;10;10;
10804730;52298251;2;10;10;10;
10804730;61090474;2;10;10;10;
10804730;109255913;2;10;10;8;
10804730;134157481;2;8;10;null;
10804730;24955127;1;11;null;11;
10804730;24979060;1;11;11;11;
10804730;24979319;1;11;11;11;
10804730;52298251;1;11;11;11;
10804730;61090474;1;11;11;11;
10804730;109255913;1;11;11;9;
10804730;134157481;1;9;11;null;
10804730;24955127;2;12;null;12;
10804730;24979060;2;12;12;12;
10804730;24979319;2;12;12;12;
10804730;52298251;2;12;12;12;
10804730;61090474;2;12;12;12;
10804730;109255913;2;12;12;10;
10804730;134157481;2;10;12;null;
10804730;24955127;1;13;null;13;
10804730;24979060;1;13;13;13;
10804730;24979319;1;13;13;13;
10804730;52298251;1;13;13;13;
10804730;61090474;1;13;13;13;
10804730;109255913;1;13;13;11;
10804730;134157481;1;11;13;null;
10804730;24955127;2;14;null;14;
10804730;24979060;2;14;14;14;
10804730;24979319;2;14;14;14;
10804730;52298251;2;14;14;14;
10804730;61090474;2;14;14;14;
10804730;109255913;2;14;14;12;
10804730;134157481;2;12;14;null;
