PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
11816993;27613056;1;1;null;1;""
11816993;64739524;1;1;1;1;""
11816993;64740947;1;1;1;1;""
11816993;64741686;1;1;1;1;""
11816993;64742204;1;1;1;1;""
11816993;92798103;1;1;1;1;""
11816993;92798839;1;1;1;1;""
11816993;115839433;1;1;1;1;""
11816993;115894226;1;1;1;null;""
11816993;27613056;2;2;null;4;""
11816993;64739524;2;4;2;4;""
11816993;64740947;2;4;4;4;""
11816993;64741686;2;4;4;4;""
11816993;64742204;2;4;4;4;""
11816993;92798103;2;4;4;4;""
11816993;92798839;2;4;4;4;""
11816993;115839433;2;4;4;4;""
11816993;115894226;2;4;4;null;""
11816993;27613056;1;3;null;5;""
11816993;64739524;1;5;3;5;""
11816993;64740947;1;5;5;5;""
11816993;64741686;1;5;5;5;""
11816993;64742204;1;5;5;5;""
11816993;92798103;1;5;5;5;""
11816993;92798839;1;5;5;5;""
11816993;115839433;1;5;5;5;""
11816993;115894226;1;5;5;null;""
11816993;27613056;2;4;null;6;""
11816993;64739524;2;6;4;6;""
11816993;64740947;2;6;6;6;""
11816993;64741686;2;6;6;6;""
11816993;64742204;2;6;6;6;""
11816993;92798103;2;6;6;6;""
11816993;92798839;2;6;6;6;""
11816993;115839433;2;6;6;6;""
11816993;115894226;2;6;6;null;""
11816993;27613056;1;5;null;7;""
11816993;64739524;1;7;5;7;""
11816993;64740947;1;7;7;7;""
11816993;64741686;1;7;7;7;""
11816993;64742204;1;7;7;7;""
11816993;92798103;1;7;7;7;""
11816993;92798839;1;7;7;7;""
11816993;115839433;1;7;7;7;""
11816993;115894226;1;7;7;null;""
11816993;27613056;2;6;null;8;""
11816993;64739524;2;8;6;8;""
11816993;64740947;2;8;8;8;""
11816993;64741686;2;8;8;8;""
11816993;64742204;2;8;8;8;""
11816993;92798103;2;8;8;8;""
11816993;92798839;2;8;8;8;""
11816993;115839433;2;8;8;8;""
11816993;115894226;2;8;8;null;""
11816993;27613056;1;7;null;9;""
11816993;64739524;1;9;7;9;""
11816993;64740947;1;9;9;9;""
11816993;64741686;1;9;9;9;""
11816993;64742204;1;9;9;9;""
11816993;92798103;1;9;9;9;""
11816993;92798839;1;9;9;11;""
11816993;115839433;1;11;9;11;""
11816993;115894226;1;11;11;null;""
11816993;27613056;2;8;null;10;""
11816993;64739524;2;10;8;10;""
11816993;64740947;2;10;10;10;""
11816993;64741686;2;10;10;10;""
11816993;64742204;2;10;10;10;""
11816993;92798103;2;10;10;10;""
11816993;92798839;2;10;10;12;""
11816993;115839433;2;12;10;12;""
11816993;115894226;2;12;12;null;""
11816993;27613056;1;9;null;11;""
11816993;64739524;1;11;9;11;""
11816993;64740947;1;11;11;11;""
11816993;64741686;1;11;11;11;""
11816993;64742204;1;11;11;11;""
11816993;92798103;1;11;11;11;""
11816993;92798839;1;11;11;13;""
11816993;115839433;1;13;11;13;""
11816993;115894226;1;13;13;null;""
11816993;27613056;2;10;null;12;""
11816993;64739524;2;12;10;12;""
11816993;64740947;2;12;12;12;""
11816993;64741686;2;12;12;12;""
11816993;64742204;2;12;12;12;""
11816993;92798103;2;12;12;12;""
11816993;92798839;2;12;12;14;""
11816993;115839433;2;14;12;14;""
11816993;115894226;2;14;14;null;""
11816993;27613056;1;11;null;13;""
11816993;64739524;1;13;11;13;""
11816993;64740947;1;13;13;13;""
11816993;64741686;1;13;13;13;""
11816993;64742204;1;13;13;13;""
11816993;92798103;1;13;13;13;""
11816993;92798839;1;13;13;15;""
11816993;115839433;1;15;13;15;""
11816993;115894226;1;15;15;null;""
11816993;27613056;2;12;null;14;""
11816993;64739524;2;14;12;14;""
11816993;64740947;2;14;14;14;""
11816993;64741686;2;14;14;14;""
11816993;64742204;2;14;14;14;""
11816993;92798103;2;14;14;14;""
11816993;92798839;2;14;14;16;""
11816993;115839433;2;16;14;16;""
11816993;115894226;2;16;16;null;""
11816993;27613056;1;13;null;15;""
11816993;64739524;1;15;13;15;""
11816993;64740947;1;15;15;15;""
11816993;64741686;1;15;15;15;""
11816993;64742204;1;15;15;15;""
11816993;92798103;1;15;15;15;""
11816993;92798839;1;15;15;17;""
11816993;115839433;1;17;15;17;""
11816993;115894226;1;17;17;null;""
11816993;64739524;2;2;null;2;""
11816993;64740947;2;2;2;2;""
11816993;64741686;2;2;2;2;""
11816993;64742204;2;2;2;2;""
11816993;92798103;2;2;2;2;""
11816993;92798839;2;2;2;2;""
11816993;115839433;2;2;2;2;""
11816993;115894226;2;2;2;null;""
11816993;64739524;1;3;null;3;""
11816993;64740947;1;3;3;3;""
11816993;64741686;1;3;3;3;""
11816993;64742204;1;3;3;3;""
11816993;92798103;1;3;3;3;""
11816993;92798839;1;3;3;3;""
11816993;115839433;1;3;3;3;""
11816993;115894226;1;3;3;null;""
11816993;115839433;1;9;null;9;""
11816993;115894226;1;9;9;null;""
11816993;115839433;2;10;null;10;""
11816993;115894226;2;10;10;null;""
