PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
34309686;106519310;1;1;null;1;""
34309686;106520671;1;1;1;1;""
34309686;106522702;1;1;1;1;""
34309686;106523052;1;1;1;1;""
34309686;106524991;1;1;1;1;""
34309686;106525556;1;1;1;1;""
34309686;106528133;1;1;1;1;""
34309686;106529995;1;1;1;null;""
34309686;106522702;2;2;null;2;""
34309686;106523052;2;2;2;2;""
34309686;106524991;2;2;2;2;""
34309686;106525556;2;2;2;2;""
34309686;106528133;2;2;2;2;""
34309686;106529995;2;2;2;null;""
34309686;106524991;1;3;null;3;""
34309686;106525556;1;3;3;3;""
34309686;106528133;1;3;3;3;""
34309686;106529995;1;3;3;null;""
34309686;106524991;2;4;null;4;""
34309686;106525556;2;4;4;4;""
34309686;106528133;2;4;4;4;""
34309686;106529995;2;4;4;null;""
34309686;106524991;1;5;null;5;""
34309686;106525556;1;5;5;5;""
34309686;106528133;1;5;5;null;""
