PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
21431835;56764445;1;1;null;1;""
21431835;56774174;1;1;1;1;""
21431835;56774606;1;1;1;null;""
21431835;56764445;2;2;null;2;""
21431835;56774174;2;2;2;2;""
21431835;56774606;2;2;2;null;""
21431835;56764445;1;3;null;3;""
21431835;56774174;1;3;3;3;""
21431835;56774606;1;3;3;null;""
21431835;56774174;2;4;null;null;""
21431835;56774174;1;5;null;null;" Fehler"
21431835;56774174;2;6;null;null;""
21431835;56774174;1;7;null;null;""
