PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
"6903043";"15120215";"1";"1";"null";"1";"";
"6903043";"17245031";"1";"1";"1";"null";"";
"6903043";"15120215";"2";"2";"null";"2";"";
"6903043";"17245031";"2";"2";"2";"null";"";
"6903043";"15120215";"1";"3";"null";"3";"";
"6903043";"17245031";"1";"3";"3";"null";"";
