PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
27841344;81182913;1;1;null;3;
27841344;81185737;1;3;1;3;
27841344;81186174;1;3;3;3;
27841344;81187071;1;3;3;3;
27841344;81240639;1;3;3;3;
27841344;81245825;1;3;3;3;
27841344;81246937;1;3;3;3;
27841344;81258983;1;3;3;3;
27841344;81503788;1;3;3;3;
27841344;81879936;1;3;3;3;
27841344;81885248;1;3;3;3;
27841344;81886984;1;3;3;3;
27841344;81888757;1;3;3;3;
27841344;81893798;1;3;3;3;
27841344;81897443;1;3;3;3;
27841344;82243606;1;3;3;3;
27841344;82447716;1;3;3;3;
27841344;82525014;1;3;3;3;
27841344;82610324;1;3;3;3;
27841344;82611216;1;3;3;3;
27841344;82611826;1;3;3;null;
27841344;81185737;1;1;null;1;
27841344;81186174;1;1;1;1;
27841344;81187071;1;1;1;1;
27841344;81240639;1;1;1;1;
27841344;81245825;1;1;1;1;
27841344;81246937;1;1;1;1;
27841344;81258983;1;1;1;1;
27841344;81503788;1;1;1;1;
27841344;81879936;1;1;1;1;
27841344;81885248;1;1;1;1;
27841344;81886984;1;1;1;1;
27841344;81888757;1;1;1;1;
27841344;81893798;1;1;1;1;
27841344;81897443;1;1;1;1;
27841344;82243606;1;1;1;1;
27841344;82447716;1;1;1;1;
27841344;82525014;1;1;1;1;
27841344;82610324;1;1;1;1;
27841344;82611216;1;1;1;1;
27841344;82611826;1;1;1;null;
27841344;81185737;2;2;null;2;
27841344;81186174;2;2;2;2;
27841344;81187071;2;2;2;2;
27841344;81240639;2;2;2;2;
27841344;81245825;2;2;2;2;
27841344;81246937;2;2;2;2;
27841344;81258983;2;2;2;2;
27841344;81503788;2;2;2;2;
27841344;81879936;2;2;2;2;
27841344;81885248;2;2;2;2;
27841344;81886984;2;2;2;2;
27841344;81888757;2;2;2;2;
27841344;81893798;2;2;2;2;
27841344;81897443;2;2;2;2;
27841344;82243606;2;2;2;2;
27841344;82447716;2;2;2;2;
27841344;82525014;2;2;2;2;
27841344;82610324;2;2;2;2;
27841344;82611216;2;2;2;2;
27841344;82611826;2;2;2;null;
27841344;81186174;2;4;null;4;
27841344;81187071;2;4;4;4;
27841344;81240639;2;4;4;4;
27841344;81245825;2;4;4;4;
27841344;81246937;2;4;4;4;
27841344;81258983;2;4;4;4;
27841344;81503788;2;4;4;4;
27841344;81879936;2;4;4;4;
27841344;81885248;2;4;4;4;
27841344;81886984;2;4;4;4;
27841344;81888757;2;4;4;4;
27841344;81893798;2;4;4;4;
27841344;81897443;2;4;4;4;
27841344;82243606;2;4;4;4;
27841344;82447716;2;4;4;4;
27841344;82525014;2;4;4;4;
27841344;82610324;2;4;4;null;
27841344;81186174;1;5;null;5;
27841344;81187071;1;5;5;5;
27841344;81240639;1;5;5;5;
27841344;81245825;1;5;5;5;
27841344;81246937;1;5;5;5;
27841344;81258983;1;5;5;5;
27841344;81503788;1;5;5;5;
27841344;81879936;1;5;5;5;
27841344;81885248;1;5;5;5;
27841344;81886984;1;5;5;5;
27841344;81888757;1;5;5;5;
27841344;81893798;1;5;5;5;
27841344;81897443;1;5;5;5;
27841344;82243606;1;5;5;5;
27841344;82447716;1;5;5;5;
27841344;82525014;1;5;5;5;
27841344;82610324;1;5;5;null;
27841344;81879936;2;6;null;6;
27841344;81885248;2;6;6;6;
27841344;81886984;2;6;6;6;
27841344;81888757;2;6;6;6;
27841344;81893798;2;6;6;6;
27841344;81897443;2;6;6;6;
27841344;82243606;2;6;6;6;
27841344;82447716;2;6;6;6;
27841344;82525014;2;6;6;6;
27841344;82610324;2;6;6;4;
27841344;82611216;2;4;6;4;
27841344;82611826;2;4;4;null;
27841344;81886984;1;7;null;7;
27841344;81888757;1;7;7;7;
27841344;81893798;1;7;7;7;
27841344;81897443;1;7;7;7;
27841344;82243606;1;7;7;7;
27841344;82447716;1;7;7;7;
27841344;82525014;1;7;7;7;
27841344;82610324;1;7;7;5;
27841344;82611216;1;5;7;5;
27841344;82611826;1;5;5;null;
