PostId;PostHistoryId;PostBlockTypeId;LocalId;PredLocalId;SuccLocalId;Comment
20038558;51686025;1;1;null;null;" Nicht richtig unterteilt.  Keine Verbindung"
20038558;51686099;1;1;null;null;" Keine Verbindung"
20038558;51686099;2;2;null;null;""
20038558;51686099;1;3;null;null;""
20038558;51686099;2;4;null;null;""
20038558;51686099;1;5;null;null;""
20038558;51686099;2;6;null;null;""
20038558;51686099;1;7;null;null;""
20038558;51686099;2;8;null;null;""
20038558;51686099;1;9;null;null;""
20038558;51686109;1;1;null;null;" Nicht richtig unterteilt.  Keine Verbindung"
20038558;51686140;1;1;null;1;""
20038558;51686685;1;1;1;1;""
20038558;51686942;1;1;1;1;""
20038558;51687210;1;1;1;null;""
20038558;51686140;2;2;null;2;""
20038558;51686685;2;2;2;2;""
20038558;51686942;2;2;2;2;""
20038558;51687210;2;2;2;null;""
20038558;51686140;1;3;null;3;""
20038558;51686685;1;3;3;3;""
20038558;51686942;1;3;3;3;""
20038558;51687210;1;3;3;null;""
20038558;51686140;2;4;null;4;""
20038558;51686685;2;4;4;4;""
20038558;51686942;2;4;4;4;""
20038558;51687210;2;4;4;null;""
20038558;51686140;1;5;null;5;""
20038558;51686685;1;5;5;5;""
20038558;51686942;1;5;5;5;""
20038558;51687210;1;5;5;null;""
20038558;51686140;2;6;null;6;""
20038558;51686685;2;6;6;6;""
20038558;51686942;2;6;6;6;""
20038558;51687210;2;6;6;null;""
20038558;51686140;1;7;null;7;""
20038558;51686685;1;7;7;7;""
20038558;51686942;1;7;7;7;""
20038558;51687210;1;7;7;null;""
20038558;51686140;2;8;null;8;""
20038558;51686685;2;8;8;8;""
20038558;51686942;2;8;8;8;""
20038558;51687210;2;8;8;null;""
20038558;51686140;1;9;null;9;""
20038558;51686685;1;9;9;9;""
20038558;51686942;1;9;9;null;" Nicht richtig unterteilt"
20038558;51687210;1;9;null;null;""
20038558;51687210;2;10;null;null;""
20038558;51687210;1;11;null;null;""
