PostId; PostHistoryId; PostBlockTypeId; LocalId; PredLocalId; SuccLocalId; Comment
"45"; "1167552"; "1"; "1"; "null"; "1"; ""; 
"45"; "1167553"; "1"; "1"; "1"; "1"; ""; 
"45"; "30458638"; "1"; "1"; "1"; "null"; ""; 
