PostId; PostHistoryId; PostBlockTypeId; LocalId; PredLocalId; SuccLocalId; Comment
"140861"; "202617"; "1"; "1"; "null"; "null"; ""; 
"140861"; "202617"; "2"; "2"; "null"; "null"; ""; 
"140861"; "202617"; "1"; "3"; "null"; "null"; ""; 
