PostId; PostHistoryId; PostBlockTypeId; LocalId; PredLocalId; SuccLocalId; Comment
"5599842"; "12024597"; "2"; "1"; "null"; "1"; ""; 
"5599842"; "12024768"; "2"; "1"; "1"; "1"; ""; 
"5599842"; "76573335"; "2"; "1"; "1"; "null"; ""; 
"5599842"; "12024597"; "1"; "2"; "null"; "2"; ""; 
"5599842"; "12024768"; "1"; "2"; "2"; "2"; ""; 
"5599842"; "76573335"; "1"; "2"; "2"; "null"; ""; 
