Id;PostId;UserId;PostHistoryTypeId;RevisionGUID;CreationDate;Text;UserDisplayName;Comment
88653057;29774793;894903;2;aa88d972-701f-471f-a610-d73cef71ecaa;2015-04-21 14:15:16.0;"I have a library (caffe) that has the following definition:&#xD;&#xA;&#xD;&#xA;    class NetSpec(object):&#xD;&#xA;        def __init__(self):&#xD;&#xA;            super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;    &#xD;&#xA;        def __setattr__(self, name, value):&#xD;&#xA;            self.tops[name] = value&#xD;&#xA;    &#xD;&#xA;        def __getattr__(self, name):&#xD;&#xA;            return self.tops[name]&#xD;&#xA;    &#xD;&#xA;        def to_proto(self):&#xD;&#xA;            names = {v: k for k, v in self.tops.iteritems()}&#xD;&#xA;            autonames = {}&#xD;&#xA;            layers = OrderedDict()&#xD;&#xA;            for name, top in self.tops.iteritems():&#xD;&#xA;                top.fn._to_proto(layers, names, autonames)&#xD;&#xA;            net = caffe_pb2.NetParameter()&#xD;&#xA;            net.layer.extend(layers.values())&#xD;&#xA;            return net&#xD;&#xA;&#xD;&#xA;When I try to call it using ` n = caffe.NetSpec() ` I get the following error:&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;    File ""../../python/caffe/layers.py"", line 84, in __init__&#xD;&#xA;        super( self).__setattr__('tops', OrderedDict())&#xD;&#xA;    &#xD;&#xA;    TypeError: must be type, not None&#xD;&#xA;&#xD;&#xA;I checked [SO-9698614][1],[SO-576169][2] and [SO-489269][2] but they did not lead to a solution.  My class is a new type class and I could not see why it was not working. &#xD;&#xA;&#xD;&#xA;[1]: http://stackoverflow.com/questions/9698614/super-raises-typeerror-must-be-type-not-classobj-for-new-style-class&#xD;&#xA;[2]: http://stackoverflow.com/questions/489269/python-super-raises-typeerror-why?lq=1&#xD;&#xA;[3]: http://stackoverflow.com/questions/576169/understanding-python-super-with-init-methods?lq=1";;
88653781;29774793;894903;5;fd0ec7c1-7763-49f6-9f41-ba3687bb8b1b;2015-04-21 14:22:11.0;"I have a library (caffe) that has the following definition:&#xD;&#xA;&#xD;&#xA;    class NetSpec(object):&#xD;&#xA;        def __init__(self):&#xD;&#xA;            super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;    &#xD;&#xA;        def __setattr__(self, name, value):&#xD;&#xA;            self.tops[name] = value&#xD;&#xA;    &#xD;&#xA;        def __getattr__(self, name):&#xD;&#xA;            return self.tops[name]&#xD;&#xA;    &#xD;&#xA;        def to_proto(self):&#xD;&#xA;            names = {v: k for k, v in self.tops.iteritems()}&#xD;&#xA;            autonames = {}&#xD;&#xA;            layers = OrderedDict()&#xD;&#xA;            for name, top in self.tops.iteritems():&#xD;&#xA;                top.fn._to_proto(layers, names, autonames)&#xD;&#xA;            net = caffe_pb2.NetParameter()&#xD;&#xA;            net.layer.extend(layers.values())&#xD;&#xA;            return net&#xD;&#xA;&#xD;&#xA;When I try to call it using ` n = caffe.NetSpec() ` I get the following error:&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;    File ""../../python/caffe/layers.py"", line 84, in __init__&#xD;&#xA;        super( self).__setattr__('tops', OrderedDict())&#xD;&#xA;    &#xD;&#xA;    TypeError: must be type, not None&#xD;&#xA;&#xD;&#xA;I checked [SO-9698614][1],[SO-576169][2] and [SO-489269][2] but they did not lead to a solution.  My class is a new type class and I could not see why it was not working. &#xD;&#xA;&#xD;&#xA;[1]: http://stackoverflow.com/questions/9698614/super-raises-typeerror-must-be-type-not-classobj-for-new-style-class&#xD;&#xA;[2]: http://stackoverflow.com/questions/489269/python-super-raises-typeerror-why?lq=1&#xD;&#xA;[3]: http://stackoverflow.com/questions/576169/understanding-python-super-with-init-methods?lq=1&#xD;&#xA;&#xD;&#xA;Additional code:&#xD;&#xA;&#xD;&#xA;    class NetSpec(object):&#xD;&#xA;        def __init__(self):&#xD;&#xA;            super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;    &#xD;&#xA;        def __setattr__(self, name, value):&#xD;&#xA;            self.tops[name] = value&#xD;&#xA;    &#xD;&#xA;        def __getattr__(self, name):&#xD;&#xA;            return self.tops[name]&#xD;&#xA;    &#xD;&#xA;        def to_proto(self):&#xD;&#xA;            names = {v: k for k, v in self.tops.iteritems()}&#xD;&#xA;            autonames = {}&#xD;&#xA;            layers = OrderedDict()&#xD;&#xA;            for name, top in self.tops.iteritems():&#xD;&#xA;                top.fn._to_proto(layers, names, autonames)&#xD;&#xA;            net = caffe_pb2.NetParameter()&#xD;&#xA;            net.layer.extend(layers.values())&#xD;&#xA;            return net";;added 705 characters in body
88654236;29774793;894903;5;be00431e-db0b-4341-ad6a-d308dc9ed360;2015-04-21 14:27:21.0;"I have a library (caffe) that has the following definition:&#xD;&#xA;&#xD;&#xA;    class NetSpec(object):&#xD;&#xA;        def __init__(self):&#xD;&#xA;            super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;    &#xD;&#xA;        def __setattr__(self, name, value):&#xD;&#xA;            self.tops[name] = value&#xD;&#xA;    &#xD;&#xA;        def __getattr__(self, name):&#xD;&#xA;            return self.tops[name]&#xD;&#xA;    &#xD;&#xA;        def to_proto(self):&#xD;&#xA;            names = {v: k for k, v in self.tops.iteritems()}&#xD;&#xA;            autonames = {}&#xD;&#xA;            layers = OrderedDict()&#xD;&#xA;            for name, top in self.tops.iteritems():&#xD;&#xA;                top.fn._to_proto(layers, names, autonames)&#xD;&#xA;            net = caffe_pb2.NetParameter()&#xD;&#xA;            net.layer.extend(layers.values())&#xD;&#xA;            return net&#xD;&#xA;&#xD;&#xA;When I try to call it using ` n = caffe.NetSpec() ` I get the following error:&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;      File ""../../python/caffe/layers.py"", line 84, in __init__&#xD;&#xA;        super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;&#xD;&#xA;    TypeError: must be type, not None&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;I checked [SO-9698614][1],[SO-576169][2] and [SO-489269][2] but they did not lead to a solution.  My class is a new type class and I could not see why it was not working. &#xD;&#xA;&#xD;&#xA;[1]: http://stackoverflow.com/questions/9698614/super-raises-typeerror-must-be-type-not-classobj-for-new-style-class&#xD;&#xA;[2]: http://stackoverflow.com/questions/489269/python-super-raises-typeerror-why?lq=1&#xD;&#xA;[3]: http://stackoverflow.com/questions/576169/understanding-python-super-with-init-methods?lq=1&#xD;&#xA;&#xD;&#xA;#Additional code:&#xD;&#xA;&#xD;&#xA;    class NetSpec(object):&#xD;&#xA;        def __init__(self):&#xD;&#xA;            super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;    &#xD;&#xA;        def __setattr__(self, name, value):&#xD;&#xA;            self.tops[name] = value&#xD;&#xA;    &#xD;&#xA;        def __getattr__(self, name):&#xD;&#xA;            return self.tops[name]&#xD;&#xA;    &#xD;&#xA;        def to_proto(self):&#xD;&#xA;            names = {v: k for k, v in self.tops.iteritems()}&#xD;&#xA;            autonames = {}&#xD;&#xA;            layers = OrderedDict()&#xD;&#xA;            for name, top in self.tops.iteritems():&#xD;&#xA;                top.fn._to_proto(layers, names, autonames)&#xD;&#xA;            net = caffe_pb2.NetParameter()&#xD;&#xA;            net.layer.extend(layers.values())&#xD;&#xA;            return net&#xD;&#xA;&#xD;&#xA;**Updated traceback**";;Updated traceback
88654313;29774793;100297;5;a523e9d8-46e0-47c1-9a4f-7c58249fc3b1;2015-04-21 14:28:35.0;"I have a library (caffe) that has the following definition:&#xD;&#xA;&#xD;&#xA;    class NetSpec(object):&#xD;&#xA;        def __init__(self):&#xD;&#xA;            super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;    &#xD;&#xA;        def __setattr__(self, name, value):&#xD;&#xA;            self.tops[name] = value&#xD;&#xA;    &#xD;&#xA;        def __getattr__(self, name):&#xD;&#xA;            return self.tops[name]&#xD;&#xA;    &#xD;&#xA;        def to_proto(self):&#xD;&#xA;            names = {v: k for k, v in self.tops.iteritems()}&#xD;&#xA;            autonames = {}&#xD;&#xA;            layers = OrderedDict()&#xD;&#xA;            for name, top in self.tops.iteritems():&#xD;&#xA;                top.fn._to_proto(layers, names, autonames)&#xD;&#xA;            net = caffe_pb2.NetParameter()&#xD;&#xA;            net.layer.extend(layers.values())&#xD;&#xA;            return net&#xD;&#xA;&#xD;&#xA;When I try to call it using ` n = caffe.NetSpec() ` I get the following error:&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;      File ""../../python/caffe/layers.py"", line 84, in __init__&#xD;&#xA;        super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;&#xD;&#xA;    TypeError: must be type, not None&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;I checked [SO-9698614][1],[SO-576169][2] and [SO-489269][2] but they did not lead to a solution.  My class is a new type class and I could not see why it was not working. &#xD;&#xA;&#xD;&#xA;[1]: http://stackoverflow.com/questions/9698614/super-raises-typeerror-must-be-type-not-classobj-for-new-style-class&#xD;&#xA;[2]: http://stackoverflow.com/questions/489269/python-super-raises-typeerror-why?lq=1&#xD;&#xA;[3]: http://stackoverflow.com/questions/576169/understanding-python-super-with-init-methods?lq=1&#xD;&#xA;&#xD;&#xA;#Additional code:&#xD;&#xA;&#xD;&#xA;    class NetSpec(object):&#xD;&#xA;        def __init__(self):&#xD;&#xA;            super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;    &#xD;&#xA;        def __setattr__(self, name, value):&#xD;&#xA;            self.tops[name] = value&#xD;&#xA;    &#xD;&#xA;        def __getattr__(self, name):&#xD;&#xA;            return self.tops[name]&#xD;&#xA;    &#xD;&#xA;        def to_proto(self):&#xD;&#xA;            names = {v: k for k, v in self.tops.iteritems()}&#xD;&#xA;            autonames = {}&#xD;&#xA;            layers = OrderedDict()&#xD;&#xA;            for name, top in self.tops.iteritems():&#xD;&#xA;                top.fn._to_proto(layers, names, autonames)&#xD;&#xA;            net = caffe_pb2.NetParameter()&#xD;&#xA;            net.layer.extend(layers.values())&#xD;&#xA;            return net&#xD;&#xA;";;deleted 23 characters in body
88654543;29774793;894903;5;6dbffa75-0121-48b8-b979-d2a1ea3f6157;2015-04-21 14:31:21.0;"I have a library (caffe) that has the following definition:&#xD;&#xA;&#xD;&#xA;    class NetSpec(object):&#xD;&#xA;        def __init__(self):&#xD;&#xA;            super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;    &#xD;&#xA;        def __setattr__(self, name, value):&#xD;&#xA;            self.tops[name] = value&#xD;&#xA;    &#xD;&#xA;        def __getattr__(self, name):&#xD;&#xA;            return self.tops[name]&#xD;&#xA;    &#xD;&#xA;        def to_proto(self):&#xD;&#xA;            names = {v: k for k, v in self.tops.iteritems()}&#xD;&#xA;            autonames = {}&#xD;&#xA;            layers = OrderedDict()&#xD;&#xA;            for name, top in self.tops.iteritems():&#xD;&#xA;                top.fn._to_proto(layers, names, autonames)&#xD;&#xA;            net = caffe_pb2.NetParameter()&#xD;&#xA;            net.layer.extend(layers.values())&#xD;&#xA;            return net&#xD;&#xA;&#xD;&#xA;When I try to call it using ` n = caffe.NetSpec() ` I get the following error:&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;      File ""../../python/caffe/layers.py"", line 84, in __init__&#xD;&#xA;        super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;&#xD;&#xA;    TypeError: must be type, not None&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;I checked [SO-9698614][1],[SO-576169][2] and [SO-489269][2] but they did not lead to a solution.  My class is a new type class and I could not see why it was not working. &#xD;&#xA;&#xD;&#xA;[1]: http://stackoverflow.com/questions/9698614/super-raises-typeerror-must-be-type-not-classobj-for-new-style-class&#xD;&#xA;[2]: http://stackoverflow.com/questions/489269/python-super-raises-typeerror-why?lq=1&#xD;&#xA;[3]: http://stackoverflow.com/questions/576169/understanding-python-super-with-init-methods?lq=1&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;";;deleted 702 characters in body
88655577;29774793;894903;5;d9d798d0-84f1-41f6-b406-7d633c514aaf;2015-04-21 14:42:44.0;"I have a library (caffe) that has the following definition:&#xD;&#xA;&#xD;&#xA;    class NetSpec(object):&#xD;&#xA;        def __init__(self):&#xD;&#xA;            super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;    &#xD;&#xA;        def __setattr__(self, name, value):&#xD;&#xA;            self.tops[name] = value&#xD;&#xA;    &#xD;&#xA;        def __getattr__(self, name):&#xD;&#xA;            return self.tops[name]&#xD;&#xA;    &#xD;&#xA;        def to_proto(self):&#xD;&#xA;            names = {v: k for k, v in self.tops.iteritems()}&#xD;&#xA;            autonames = {}&#xD;&#xA;            layers = OrderedDict()&#xD;&#xA;            for name, top in self.tops.iteritems():&#xD;&#xA;                top.fn._to_proto(layers, names, autonames)&#xD;&#xA;            net = caffe_pb2.NetParameter()&#xD;&#xA;            net.layer.extend(layers.values())&#xD;&#xA;            return net&#xD;&#xA;&#xD;&#xA;When I try to call it using ` n = caffe.NetSpec() ` I get the following error:&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;      File ""../../python/caffe/layers.py"", line 84, in __init__&#xD;&#xA;        super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;&#xD;&#xA;    TypeError: must be type, not None&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;I checked [SO-9698614][1],[SO-576169][2] and [SO-489269][2] but they did not lead to a solution.  My class is a new type class and I could not see why it was not working. &#xD;&#xA;&#xD;&#xA;[1]: http://stackoverflow.com/questions/9698614/super-raises-typeerror-must-be-type-not-classobj-for-new-style-class&#xD;&#xA;[2]: http://stackoverflow.com/questions/489269/python-super-raises-typeerror-why?lq=1&#xD;&#xA;[3]: http://stackoverflow.com/questions/576169/understanding-python-super-with-init-methods?lq=1&#xD;&#xA;&#xD;&#xA;#Full trace:&#xD;&#xA;&#xD;&#xA;    Traceback (most recent call last):&#xD;&#xA;    &#xD;&#xA;      File ""<ipython-input-72-694741de221d>"", line 1, in <module>&#xD;&#xA;        runfile('/home/shaunak/caffe-pr2086/examples/wine/classify.py', wdir='/home/shaunak/caffe-pr2086/examples/wine')&#xD;&#xA;    &#xD;&#xA;      File ""/home/shaunak/anaconda/lib/python2.7/site-packages/spyderlib/widgets/externalshell/sitecustomize.py"", line 682, in runfile&#xD;&#xA;        execfile(filename, namespace)&#xD;&#xA;    &#xD;&#xA;      File ""/home/shaunak/anaconda/lib/python2.7/site-packages/spyderlib/widgets/externalshell/sitecustomize.py"", line 78, in execfile&#xD;&#xA;        builtins.execfile(filename, *where)&#xD;&#xA;    &#xD;&#xA;      File ""/home/shaunak/caffe-pr2086/examples/wine/classify.py"", line 26, in <module>&#xD;&#xA;        f.write(str(logreg('examples/hdf5_classification/data/train.txt', 10)))&#xD;&#xA;    &#xD;&#xA;      File ""/home/shaunak/caffe-pr2086/examples/wine/classify.py"", line 18, in logreg&#xD;&#xA;        n = caffe.NetSpec()&#xD;&#xA;    &#xD;&#xA;      File ""../../python/caffe/layers.py"", line 84, in __init__&#xD;&#xA;        super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;    &#xD;&#xA;    TypeError: must be type, not None&#xD;&#xA;&#xD;&#xA;";;added 1098 characters in body
147213965;29774793;-1;5;8dddef64-dbac-4214-82cb-33fadc96fc3c;2017-05-23 12:15:42.0;"I have a library (caffe) that has the following definition:&#xD;&#xA;&#xD;&#xA;    class NetSpec(object):&#xD;&#xA;        def __init__(self):&#xD;&#xA;            super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;    &#xD;&#xA;        def __setattr__(self, name, value):&#xD;&#xA;            self.tops[name] = value&#xD;&#xA;    &#xD;&#xA;        def __getattr__(self, name):&#xD;&#xA;            return self.tops[name]&#xD;&#xA;    &#xD;&#xA;        def to_proto(self):&#xD;&#xA;            names = {v: k for k, v in self.tops.iteritems()}&#xD;&#xA;            autonames = {}&#xD;&#xA;            layers = OrderedDict()&#xD;&#xA;            for name, top in self.tops.iteritems():&#xD;&#xA;                top.fn._to_proto(layers, names, autonames)&#xD;&#xA;            net = caffe_pb2.NetParameter()&#xD;&#xA;            net.layer.extend(layers.values())&#xD;&#xA;            return net&#xD;&#xA;&#xD;&#xA;When I try to call it using ` n = caffe.NetSpec() ` I get the following error:&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;      File ""../../python/caffe/layers.py"", line 84, in __init__&#xD;&#xA;        super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;&#xD;&#xA;    TypeError: must be type, not None&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;I checked [SO-9698614][1],[SO-576169][2] and [SO-489269][2] but they did not lead to a solution.  My class is a new type class and I could not see why it was not working. &#xD;&#xA;&#xD;&#xA;[1]: https://stackoverflow.com/questions/9698614/super-raises-typeerror-must-be-type-not-classobj-for-new-style-class&#xD;&#xA;[2]: https://stackoverflow.com/questions/489269/python-super-raises-typeerror-why?lq=1&#xD;&#xA;[3]: https://stackoverflow.com/questions/576169/understanding-python-super-with-init-methods?lq=1&#xD;&#xA;&#xD;&#xA;#Full trace:&#xD;&#xA;&#xD;&#xA;    Traceback (most recent call last):&#xD;&#xA;    &#xD;&#xA;      File ""<ipython-input-72-694741de221d>"", line 1, in <module>&#xD;&#xA;        runfile('/home/shaunak/caffe-pr2086/examples/wine/classify.py', wdir='/home/shaunak/caffe-pr2086/examples/wine')&#xD;&#xA;    &#xD;&#xA;      File ""/home/shaunak/anaconda/lib/python2.7/site-packages/spyderlib/widgets/externalshell/sitecustomize.py"", line 682, in runfile&#xD;&#xA;        execfile(filename, namespace)&#xD;&#xA;    &#xD;&#xA;      File ""/home/shaunak/anaconda/lib/python2.7/site-packages/spyderlib/widgets/externalshell/sitecustomize.py"", line 78, in execfile&#xD;&#xA;        builtins.execfile(filename, *where)&#xD;&#xA;    &#xD;&#xA;      File ""/home/shaunak/caffe-pr2086/examples/wine/classify.py"", line 26, in <module>&#xD;&#xA;        f.write(str(logreg('examples/hdf5_classification/data/train.txt', 10)))&#xD;&#xA;    &#xD;&#xA;      File ""/home/shaunak/caffe-pr2086/examples/wine/classify.py"", line 18, in logreg&#xD;&#xA;        n = caffe.NetSpec()&#xD;&#xA;    &#xD;&#xA;      File ""../../python/caffe/layers.py"", line 84, in __init__&#xD;&#xA;        super(NetSpec, self).__setattr__('tops', OrderedDict())&#xD;&#xA;    &#xD;&#xA;    TypeError: must be type, not None&#xD;&#xA;&#xD;&#xA;";;replaced http://stackoverflow.com/ with https://stackoverflow.com/
