Id;PostId;UserId;PostHistoryTypeId;RevisionGUID;CreationDate;Text;UserDisplayName;Comment
91889280;30599514;4965647;2;c5612309-4885-4bab-9dbf-962ac50e6130;2015-06-02 14:53:12.0;"Is it possible to load javascript without jQuery?  I spent the better portion of yesterday evening simply trying to create the most basic HTML page with working CSS and Javascript and - despite the numerous methods I have tried - none of them have worked.  Here is my basic HTML page:&#xD;&#xA;&#xD;&#xA;    <!DOCTYPE html>&#xD;&#xA;    <html lang=""en"">&#xD;&#xA;      <head>&#xD;&#xA;        <meta charset=""utf-8"">&#xD;&#xA;        <title>title</title>&#xD;&#xA;        <link rel=""stylesheet"" href=""style.css"">&#xD;&#xA;        <script src=""script.js"" type=""text/javasvcript""></script>&#xD;&#xA;      </head>&#xD;&#xA;      <body>&#xD;&#xA;        <div>On</div>&#xD;&#xA;        <input type=""button"" onclick=""popup()"" value=""Click Me!"">&#xD;&#xA;      </body>&#xD;&#xA;    </html>&#xD;&#xA;&#xD;&#xA;This is being hosted locally on XAMPP, the page displays fine and the CSS works fine, the javascript is in the same directory as the html page and works fine when written inline with the HTML.  However the js does not work in *any* of the following scenarios when trying to include it as an externality:&#xD;&#xA;&#xD;&#xA;When `application/javascript` is used above it still doesn't work.  All I receive in either case (in the Firebug script window) is ""popup()"" and that's it.  Here is the script.js file:&#xD;&#xA;&#xD;&#xA;    function popup() {&#xD;&#xA;      alert(""Hello World"")&#xD;&#xA;    }&#xD;&#xA;&#xD;&#xA;This js also doesn't work (I tried it even though I'm not parsing XML):&#xD;&#xA;&#xD;&#xA;    //<![CDATA[&#xD;&#xA;    function popup() {&#xD;&#xA;      alert(""Hello World"")&#xD;&#xA;    }&#xD;&#xA;    //]]>&#xD;&#xA;&#xD;&#xA;nor this:&#xD;&#xA;&#xD;&#xA;    document.addEventListener('DOMContentReady', function popup() {&#xD;&#xA;      alert(""Hello World"")&#xD;&#xA;    })&#xD;&#xA;&#xD;&#xA;nor this:&#xD;&#xA;&#xD;&#xA;    <script type=""text/javascript"">&#xD;&#xA;    function popup() {&#xD;&#xA;      alert(""Hello World"")&#xD;&#xA;    }&#xD;&#xA;    </script>&#xD;&#xA;&#xD;&#xA;Not that I really expected it too, but I was getting desperate.  If anyone knows what's going on, I'd appreciate any info.  If anyone knows how to make a simple html page with an external js that works without using jQuery it would be nice to get some clarity on how to do so.&#xD;&#xA;&#xD;&#xA;I'm open to this being an issue with hosting this locally on XAMMP but find it doubtful as CSS and HTML are both flying.  However the js works if I include it inline with the HTML.  If it helps, when Firebug displays popup() in the script window it also shows an @conn1source connection.&#xD;&#xA;&#xD;&#xA;Thank you for the community!&#xD;&#xA;&#xD;&#xA;";;
91889752;30599514;4965647;5;eb2ade8e-7107-4c09-8048-c72c7a606c07;2015-06-02 14:57:36.0;"Is it possible to load javascript without jQuery?  I spent the better portion of yesterday evening simply trying to create the most basic HTML page with working CSS and Javascript and - despite the numerous methods I have tried - none of them have worked.  Here is my basic HTML page:&#xD;&#xA;&#xD;&#xA;    <!DOCTYPE html>&#xD;&#xA;    <html lang=""en"">&#xD;&#xA;      <head>&#xD;&#xA;        <meta charset=""utf-8"">&#xD;&#xA;        <title>title</title>&#xD;&#xA;        <link rel=""stylesheet"" href=""style.css"">&#xD;&#xA;        <script src=""script.js"" type=""text/javasvcript""></script>&#xD;&#xA;      </head>&#xD;&#xA;      <body>&#xD;&#xA;        <div>On</div>&#xD;&#xA;        <input type=""button"" onclick=""popup()"" value=""Click Me!"">&#xD;&#xA;      </body>&#xD;&#xA;    </html>&#xD;&#xA;&#xD;&#xA;This is being hosted locally on XAMPP, the page displays fine and the CSS works fine, the javascript is in the same directory as the html page and works fine when written inline with the HTML.  However the js does not work in *any* of the following scenarios when trying to include it as an externality:&#xD;&#xA;&#xD;&#xA;When `application/javascript` is used above it still doesn't work.  All I receive in either case (in the Firebug script window) is ""popup()"" and that's it.  Here is the script.js file:&#xD;&#xA;&#xD;&#xA;    function popup() {&#xD;&#xA;      alert(""Hello World"")&#xD;&#xA;    }&#xD;&#xA;&#xD;&#xA;This js also doesn't work (I tried it even though I'm not parsing XML):&#xD;&#xA;&#xD;&#xA;    //<![CDATA[&#xD;&#xA;    function popup() {&#xD;&#xA;      alert(""Hello World"")&#xD;&#xA;    }&#xD;&#xA;    //]]>&#xD;&#xA;&#xD;&#xA;nor this:&#xD;&#xA;&#xD;&#xA;    document.addEventListener('DOMContentReady', function popup() {&#xD;&#xA;      alert(""Hello World"")&#xD;&#xA;    })&#xD;&#xA;&#xD;&#xA;nor this:&#xD;&#xA;&#xD;&#xA;    <script type=""text/javascript"">&#xD;&#xA;    function popup() {&#xD;&#xA;      alert(""Hello World"")&#xD;&#xA;    }&#xD;&#xA;    </script>&#xD;&#xA;&#xD;&#xA;Not that I really expected it too, but I was getting desperate.  If anyone knows what's going on, I'd appreciate any info.&#xD;&#xA;&#xD;&#xA;I'm open to this being an issue with hosting this locally on XAMMP but find it doubtful as CSS and HTML are both flying.  However the js works if I include it inline with the HTML(?).  If it helps, when Firebug displays popup() in the script window it also shows an @conn1source connection.&#xD;&#xA;&#xD;&#xA;Thank you for the community!&#xD;&#xA;&#xD;&#xA;";;deleted 151 characters in body
91890310;30599514;4965647;5;2ad462dc-149b-47a7-8bce-43fb61b300bb;2015-06-02 15:03:00.0;"Is it possible to load javascript without jQuery?  I spent the better portion of yesterday evening simply trying to create the most basic HTML page with working CSS and Javascript and - despite the numerous methods I have tried - none of them have worked.  Here is my basic HTML page:&#xD;&#xA;&#xD;&#xA;    <!DOCTYPE html>&#xD;&#xA;    <html lang=""en"">&#xD;&#xA;      <head>&#xD;&#xA;        <meta charset=""utf-8"">&#xD;&#xA;        <title>title</title>&#xD;&#xA;        <link rel=""stylesheet"" href=""style.css"">&#xD;&#xA;        <script src=""script.js"" type=""text/javascript""></script>&#xD;&#xA;      </head>&#xD;&#xA;      <body>&#xD;&#xA;        <div>On</div>&#xD;&#xA;        <input type=""button"" onclick=""popup()"" value=""Click Me!"">&#xD;&#xA;      </body>&#xD;&#xA;    </html>&#xD;&#xA;&#xD;&#xA;This is being hosted locally on XAMPP, the page displays fine and the CSS works fine, the javascript is in the same directory as the html page and works fine when written inline with the HTML.  However the js does not work in *any* of the following scenarios when trying to include it as an externality:&#xD;&#xA;&#xD;&#xA;When `application/javascript` is used above it still doesn't work.  All I receive in either case (in the Firebug script window) is ""popup()"" and that's it.  Here is the script.js file:&#xD;&#xA;&#xD;&#xA;    function popup() {&#xD;&#xA;      alert(""Hello World"")&#xD;&#xA;    }&#xD;&#xA;&#xD;&#xA;This js also doesn't work (I tried it even though I'm not parsing XML):&#xD;&#xA;&#xD;&#xA;    //<![CDATA[&#xD;&#xA;    function popup() {&#xD;&#xA;      alert(""Hello World"")&#xD;&#xA;    }&#xD;&#xA;    //]]>&#xD;&#xA;&#xD;&#xA;nor this:&#xD;&#xA;&#xD;&#xA;    document.addEventListener('DOMContentReady', function popup() {&#xD;&#xA;      alert(""Hello World"")&#xD;&#xA;    })&#xD;&#xA;&#xD;&#xA;nor this:&#xD;&#xA;&#xD;&#xA;    <script type=""text/javascript"">&#xD;&#xA;    function popup() {&#xD;&#xA;      alert(""Hello World"")&#xD;&#xA;    }&#xD;&#xA;    </script>&#xD;&#xA;&#xD;&#xA;Not that I really expected it too, but I was getting desperate.  If anyone knows what's going on, I'd appreciate any info.&#xD;&#xA;&#xD;&#xA;I'm open to this being an issue with hosting this locally on XAMMP but find it doubtful as CSS and HTML are both flying.  However the js works if I include it inline with the HTML(?).  If it helps, when Firebug displays popup() in the script window it also shows an @conn1source connection.&#xD;&#xA;&#xD;&#xA;Thank you for the community!&#xD;&#xA;&#xD;&#xA;";;deleted 1 character in body
91891436;30599514;4965647;5;2a27aa64-1828-4622-8cf7-683fa83a24fb;2015-06-02 15:16:35.0;"Is it possible to load javascript without jQuery?  I spent the better portion of yesterday evening simply trying to create the most basic HTML page with working CSS and Javascript and - despite the numerous methods I have tried - none of them have worked.  Here is my basic HTML page:&#xD;&#xA;&#xD;&#xA;    <!DOCTYPE html>&#xD;&#xA;    <html lang=""en"">&#xD;&#xA;      <head>&#xD;&#xA;        <meta charset=""utf-8"">&#xD;&#xA;        <title>title</title>&#xD;&#xA;        <link rel=""stylesheet"" href=""style.css"">&#xD;&#xA;        <script src=""script.js"" type=""text/javascript""></script>&#xD;&#xA;      </head>&#xD;&#xA;      <body>&#xD;&#xA;        <div>On</div>&#xD;&#xA;        <input type=""button"" onclick=""popup()"" value=""Click Me!"">&#xD;&#xA;      </body>&#xD;&#xA;    </html>&#xD;&#xA;&#xD;&#xA;This is being hosted locally on XAMPP, the page displays fine and the CSS works fine, the javascript is in the same directory as the html page and works fine when written inline with the HTML.  However the js does not work in *any* of the following scenarios when trying to include it as an externality:&#xD;&#xA;&#xD;&#xA;When `application/javascript` is used above it still doesn't work.  All I receive in either case (in the Firebug script window) is ""popup()"" and that's it.  Here is the script.js file:&#xD;&#xA;&#xD;&#xA;    function popup() {&#xD;&#xA;      alert(""Hello World"")&#xD;&#xA;    }&#xD;&#xA;&#xD;&#xA;This js also doesn't work (I tried it even though I'm not parsing XML):&#xD;&#xA;&#xD;&#xA;    //<![CDATA[&#xD;&#xA;    function popup() {&#xD;&#xA;      alert(""Hello World"")&#xD;&#xA;    }&#xD;&#xA;    //]]>&#xD;&#xA;&#xD;&#xA;nor this:&#xD;&#xA;&#xD;&#xA;    document.addEventListener('DOMContentReady', function popup() {&#xD;&#xA;      alert(""Hello World"")&#xD;&#xA;    })&#xD;&#xA;&#xD;&#xA;nor this:&#xD;&#xA;&#xD;&#xA;    <script type=""text/javascript"">&#xD;&#xA;    function popup() {&#xD;&#xA;      alert(""Hello World"")&#xD;&#xA;    }&#xD;&#xA;    </script>&#xD;&#xA;&#xD;&#xA;Not that I really expected it too, but I was getting desperate.  If anyone knows what's going on, I'd appreciate any info.&#xD;&#xA;&#xD;&#xA;I'm open to this being an issue with hosting this locally on XAMMP but find it doubtful as CSS and HTML are both flying.  However the js works if I include it inline with the HTML(?).  If it helps, when Firebug displays popup() in the script window it also shows an @conn1source connection.&#xD;&#xA;&#xD;&#xA;UPDATE: according to one of the suggestions in the comments if I only write the following in the js file it works:&#xD;&#xA;&#xD;&#xA;    alert(""Hello World"")&#xD;&#xA;&#xD;&#xA;however the function does not.  So I'm guessing this means that I wrapped the function somehow incorrectly in the js file, but I'm following standard practice as far as I am aware.&#xD;&#xA;&#xD;&#xA;";;added 180 characters in body
